trial_id,model,redirect_condition,speed_condition,variant,n_objects,n_cued,seed,probe_on_target,probe_is_target,response,predicted,outcome,prompt_tokens,completion_tokens,reasoning_tokens,cost,error
771d92d7,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,7,True,True,False,False,miss,3936,2,0,0.00472736,
e31ab154,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,9,True,True,False,False,miss,3936,2,0,0.00472736,
45a20b21,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,11,False,False,True,True,false_alarm,3936,2,0,0.00472736,
22ca17e3,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,10,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
d8d76c52,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,13,False,False,True,True,false_alarm,3936,2,0,0.00472736,
90039600,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,12,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
cd38ce63,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,14,False,False,True,True,false_alarm,3936,2,0,0.00472736,
ea21117c,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,17,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
3d15921e,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,15,False,False,True,True,false_alarm,3936,2,0,0.00472736,
3f27199b,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,16,False,False,True,True,false_alarm,3936,2,0,0.00472736,
172d99ab,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,18,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
bba3b4d2,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,19,False,False,True,True,false_alarm,3936,2,0,0.00472736,
1d141be5,z-ai/glm-5v-turbo,fast,slow,native,3,1,4,True,True,True,True,hit,936,2,0,0.00112736,
335a4be6,z-ai/glm-5v-turbo,fast,slow,native,3,1,2,True,True,False,False,miss,936,2,0,0.00112736,
c3a22588,z-ai/glm-5v-turbo,fast,slow,native,3,1,5,True,True,False,False,miss,936,2,0,0.00112736,
a37cf03b,z-ai/glm-5v-turbo,fast,slow,native,3,1,3,True,True,True,True,hit,936,2,0,0.00112736,
d733a831,z-ai/glm-5v-turbo,fast,slow,native,3,1,1,True,True,True,True,hit,936,2,0,0.00112736,
6c8e4ff9,z-ai/glm-5v-turbo,fast,slow,native,3,1,0,True,True,True,True,hit,936,2,0,0.00112736,
17a973a3,z-ai/glm-5v-turbo,fast,slow,native,3,1,6,True,True,False,False,miss,936,2,0,0.00112736,
08760c24,z-ai/glm-5v-turbo,fast,slow,native,3,1,11,False,False,True,True,false_alarm,936,2,0,0.00112736,
bfc1ce30,z-ai/glm-5v-turbo,fast,slow,native,3,1,9,True,True,False,False,miss,936,2,0,0.00112736,
d2e904d6,z-ai/glm-5v-turbo,fast,slow,native,3,1,8,True,True,True,True,hit,936,2,0,0.00112736,
d4bca87d,z-ai/glm-5v-turbo,fast,slow,native,3,1,10,False,False,True,True,false_alarm,936,2,0,0.00112736,
27b28cdb,z-ai/glm-5v-turbo,fast,slow,native,3,1,7,True,True,False,False,miss,936,2,0,0.00112736,
c8817992,z-ai/glm-5v-turbo,fast,slow,native,3,1,15,False,False,False,False,correct_rejection,936,2,0,0.00112736,
e57204c9,z-ai/glm-5v-turbo,fast,slow,native,3,1,12,False,False,True,True,false_alarm,936,2,0,0.00112736,
5d66bd2f,z-ai/glm-5v-turbo,fast,slow,native,3,1,16,False,False,False,False,correct_rejection,936,2,0,0.00112736,
17bfbbfb,z-ai/glm-5v-turbo,fast,slow,native,3,1,13,False,False,True,True,false_alarm,936,2,0,0.00112736,
ecd77ba6,z-ai/glm-5v-turbo,fast,slow,native,3,1,17,False,False,False,False,correct_rejection,936,2,0,0.00112736,
ad5250fb,z-ai/glm-5v-turbo,fast,slow,native,3,1,14,False,False,True,True,false_alarm,936,2,0,0.00112736,
88cc762f,z-ai/glm-5v-turbo,fast,slow,native,3,1,18,False,False,True,True,false_alarm,936,2,0,0.00112736,
3d1bdb6a,z-ai/glm-5v-turbo,fast,slow,native,3,1,19,False,False,False,False,correct_rejection,936,2,0,0.00112736,
a236b03e,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,2,True,True,False,False,miss,3936,2,0,0.00472736,
b0cbdc2b,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,4,True,True,False,False,miss,3936,2,0,0.00472736,
9ba3e926,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,5,True,True,True,True,hit,3936,2,0,0.00472736,
e2b0b8f8,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,0,True,True,True,True,hit,3936,2,0,0.00472736,
8934cc43,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,1,True,True,True,True,hit,3936,2,0,0.00472736,
358a7e98,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,3,True,True,True,True,hit,3936,2,0,0.00472736,
06d6de54,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,10,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
baad9d85,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,9,True,True,False,False,miss,3936,2,0,0.00472736,
8281a67c,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,7,True,True,True,True,hit,3936,2,0,0.00472736,
6218bfe4,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,6,True,True,False,False,miss,3936,2,0,0.00472736,
10c2bbde,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,8,True,True,False,False,miss,3936,2,0,0.00472736,
e0a73dc4,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,11,False,False,True,True,false_alarm,3936,2,0,0.00472736,
2fcd9954,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,17,False,False,True,True,false_alarm,3936,2,0,0.00472736,
83eb04e6,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,12,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
30e15cb8,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,16,False,False,True,True,false_alarm,3936,2,0,0.00472736,
b93e2dd9,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,15,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
d6c2c935,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,14,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
08c6514f,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,13,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
bab23328,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,18,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
63ebd492,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,19,False,False,True,True,false_alarm,3936,2,0,0.00472736,
95ff9101,z-ai/glm-5v-turbo,fast,fast,native,3,1,2,True,True,False,False,miss,936,2,0,0.00112736,
d2d4df6a,z-ai/glm-5v-turbo,fast,fast,native,3,1,5,True,True,False,False,miss,936,2,0,0.00112736,
86e03f5d,z-ai/glm-5v-turbo,fast,fast,native,3,1,4,True,True,False,False,miss,936,2,0,0.00112736,
284dbc72,z-ai/glm-5v-turbo,fast,fast,native,3,1,3,True,True,False,False,miss,936,2,0,0.00112736,
59fe6fe4,z-ai/glm-5v-turbo,fast,fast,native,3,1,1,True,True,True,True,hit,936,2,0,0.00112736,
13a7874d,z-ai/glm-5v-turbo,fast,fast,native,3,1,0,True,True,False,False,miss,936,2,0,0.00112736,
e33ef2a8,z-ai/glm-5v-turbo,fast,fast,native,3,1,11,False,False,False,False,correct_rejection,936,2,0,0.00112736,
9dc11c66,z-ai/glm-5v-turbo,fast,fast,native,3,1,10,False,False,False,False,correct_rejection,936,2,0,0.00112736,
08abbd76,z-ai/glm-5v-turbo,fast,fast,native,3,1,9,True,True,False,False,miss,936,2,0,0.00112736,
b4caea1a,z-ai/glm-5v-turbo,fast,fast,native,3,1,7,True,True,False,False,miss,936,2,0,0.00112736,
a3c7f281,z-ai/glm-5v-turbo,fast,fast,native,3,1,8,True,True,True,True,hit,936,2,0,0.00112736,
4a6493ea,z-ai/glm-5v-turbo,fast,fast,native,3,1,6,True,True,True,True,hit,936,2,0,0.00112736,
096a6159,z-ai/glm-5v-turbo,fast,fast,native,3,1,14,False,False,False,False,correct_rejection,936,2,0,0.00112736,
d9c8c469,z-ai/glm-5v-turbo,fast,fast,native,3,1,13,False,False,False,False,correct_rejection,936,2,0,0.00112736,
6adf2ca2,z-ai/glm-5v-turbo,fast,fast,native,3,1,12,False,False,False,False,correct_rejection,936,2,0,0.00112736,
37b57762,z-ai/glm-5v-turbo,fast,fast,native,3,1,15,False,False,False,False,correct_rejection,936,2,0,0.00112736,
0a6d4a07,z-ai/glm-5v-turbo,fast,fast,native,3,1,16,False,False,False,False,correct_rejection,936,2,0,0.00112736,
fc255b86,z-ai/glm-5v-turbo,fast,fast,native,3,1,17,False,False,False,False,correct_rejection,936,2,0,0.00112736,
4bbb2c45,z-ai/glm-5v-turbo,fast,fast,native,3,1,18,False,False,False,False,correct_rejection,936,2,0,0.00112736,
3b4d089b,z-ai/glm-5v-turbo,fast,fast,native,3,1,19,False,False,False,False,correct_rejection,936,2,0,0.00112736,
f947ffb4,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,2,True,True,False,False,miss,3936,2,0,0.00472736,
61e4961e,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,0,True,True,False,False,miss,3936,2,0,0.00472736,
6a74c822,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,1,True,True,True,True,hit,3936,2,0,0.00472736,
6c341377,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,5,True,True,True,True,hit,3936,2,0,0.00472736,
8973d000,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,4,True,True,True,True,hit,3936,2,0,0.00472736,
d97d40c6,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,3,True,True,True,True,hit,3936,2,0,0.00472736,
c20a8cf8,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,6,True,True,False,False,miss,3936,2,0,0.00472736,
ca455855,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,10,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
c94fee43,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,8,True,True,True,True,hit,3936,2,0,0.00472736,
22646482,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,11,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
a74975a5,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,9,True,True,False,False,miss,3936,2,0,0.00472736,
e9c10548,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,7,True,True,True,True,hit,3936,2,0,0.00472736,
175c38aa,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,12,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
78d7128f,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,14,False,False,True,True,false_alarm,3936,2,0,0.00472736,
ba7a5f15,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,16,False,False,True,True,false_alarm,3936,2,0,0.00472736,
34232ec7,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,13,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
cf660b17,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,15,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
1928f600,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,17,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
14c4b426,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,19,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
78442fd6,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,18,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
f736b0fc,moonshotai/kimi-k3,slow,slow,native,3,1,0,True,True,True,True,hit,4265,11,0,0.01296,
993906ca,moonshotai/kimi-k3,slow,slow,native,3,1,1,True,True,True,True,hit,4265,11,0,0.01296,
74540060,moonshotai/kimi-k3,slow,slow,native,3,1,4,True,True,True,True,hit,4265,11,0,0.01296,
c17fc4ea,moonshotai/kimi-k3,slow,slow,native,3,1,5,True,True,True,True,hit,4265,11,0,0.01296,
28990e38,moonshotai/kimi-k3,slow,slow,native,3,1,2,True,True,False,False,miss,4265,11,0,0.01296,
982c4dc4,moonshotai/kimi-k3,slow,slow,native,3,1,3,True,True,True,True,hit,4265,11,0,0.01296,
66ae5b8a,moonshotai/kimi-k3,slow,slow,native,3,1,6,True,True,True,True,hit,4265,11,0,0.01296,
ec264aa9,moonshotai/kimi-k3,slow,slow,native,3,1,7,True,True,True,True,hit,4265,11,0,0.01296,
735d7a76,moonshotai/kimi-k3,slow,slow,native,3,1,8,True,True,True,True,hit,4265,11,0,0.01296,
b8c03159,moonshotai/kimi-k3,slow,slow,native,3,1,11,False,False,False,False,correct_rejection,4265,11,0,0.01296,
e841de26,moonshotai/kimi-k3,slow,slow,native,3,1,17,False,False,False,False,correct_rejection,4265,11,0,0.01296,
62b9d2eb,moonshotai/kimi-k3,slow,slow,native,3,1,15,False,False,False,False,correct_rejection,4265,11,0,0.01296,
6130fa7f,moonshotai/kimi-k3,slow,slow,native,3,1,10,False,False,False,False,correct_rejection,4265,11,0,0.01296,
c4b52aab,moonshotai/kimi-k3,slow,slow,stretched,3,1,2,True,True,True,True,hit,5280,11,0,0.016005,
52846df7,moonshotai/kimi-k3,slow,slow,stretched,3,1,5,True,True,True,True,hit,5280,11,0,0.016005,
bb21f3fa,moonshotai/kimi-k3,slow,slow,stretched,3,1,4,True,True,True,True,hit,5280,11,0,0.016005,
c91f282b,moonshotai/kimi-k3,slow,slow,stretched,3,1,3,True,True,True,True,hit,5280,11,0,0.016005,
141acc27,moonshotai/kimi-k3,slow,slow,stretched,3,1,1,True,True,True,True,hit,5280,11,0,0.016005,
59c05b51,moonshotai/kimi-k3,slow,slow,stretched,3,1,7,True,True,True,True,hit,5280,11,0,0.016005,
6f67451d,moonshotai/kimi-k3,slow,slow,stretched,3,1,8,True,True,True,True,hit,5280,11,0,0.016005,
8a6b293c,moonshotai/kimi-k3,slow,slow,stretched,3,1,9,True,True,False,False,miss,5280,11,0,0.016005,
1bf1f9a8,moonshotai/kimi-k3,slow,slow,stretched,3,1,11,False,False,False,False,correct_rejection,5280,11,0,0.016005,
8cb3ca67,moonshotai/kimi-k3,slow,slow,stretched,3,1,13,False,False,False,False,correct_rejection,5280,11,0,0.016005,
7361a67a,moonshotai/kimi-k3,slow,slow,stretched,3,1,15,False,False,False,False,correct_rejection,5280,11,0,0.016005,
321b3f27,moonshotai/kimi-k3,slow,slow,stretched,3,1,14,False,False,False,False,correct_rejection,5280,11,0,0.016005,
4700509f,moonshotai/kimi-k3,slow,slow,stretched,3,1,6,True,True,True,True,hit,5280,11,0,0.016005,
7c1c2174,moonshotai/kimi-k3,slow,slow,stretched,3,1,16,False,False,True,True,false_alarm,5280,11,0,0.016005,
f61d3cff,moonshotai/kimi-k3,slow,slow,stretched,3,1,18,False,False,False,False,correct_rejection,5280,11,0,0.016005,
1201a139,moonshotai/kimi-k3,slow,slow,stretched,3,1,17,False,False,False,False,correct_rejection,5280,11,0,0.016005,
7bbe3e6d,moonshotai/kimi-k3,slow,slow,stretched,3,1,19,False,False,False,False,correct_rejection,5280,11,0,0.016005,
7b44ba0b,moonshotai/kimi-k3,slow,fast,native,3,1,3,True,True,False,False,miss,4265,11,0,0.01296,
a086eb70,moonshotai/kimi-k3,slow,fast,native,3,1,4,True,True,True,True,hit,4265,11,0,0.01296,
bd6789a5,moonshotai/kimi-k3,slow,fast,native,3,1,2,True,True,True,True,hit,4265,11,0,0.01296,
65c8591e,moonshotai/kimi-k3,slow,fast,native,3,1,6,True,True,True,True,hit,4265,11,0,0.01296,
e4aff909,moonshotai/kimi-k3,slow,fast,native,3,1,0,True,True,True,True,hit,4265,11,0,0.01296,
402f119b,moonshotai/kimi-k3,slow,fast,native,3,1,1,True,True,True,True,hit,4265,11,0,0.01296,
07c054ab,moonshotai/kimi-k3,slow,fast,native,3,1,10,False,False,True,True,false_alarm,4265,11,0,0.01296,
f4a29db1,moonshotai/kimi-k3,slow,fast,native,3,1,9,True,True,False,False,miss,4265,11,0,0.01296,
6570f784,moonshotai/kimi-k3,slow,fast,native,3,1,11,False,False,False,False,correct_rejection,4265,11,0,0.01296,
f6fac42a,moonshotai/kimi-k3,slow,fast,native,3,1,12,False,False,True,True,false_alarm,4265,11,0,0.01296,
1878fbf0,moonshotai/kimi-k3,slow,fast,native,3,1,13,False,False,True,True,false_alarm,4265,11,0,0.01296,
d5b4057f,moonshotai/kimi-k3,slow,fast,native,3,1,14,False,False,False,False,correct_rejection,4265,11,0,0.01296,
82ad01eb,moonshotai/kimi-k3,slow,fast,native,3,1,5,True,True,False,False,miss,4265,11,0,0.01296,
bb945e6c,moonshotai/kimi-k3,slow,fast,native,3,1,7,True,True,True,True,hit,4265,11,0,0.01296,
a2e1d5ff,moonshotai/kimi-k3,slow,fast,native,3,1,16,False,False,False,False,correct_rejection,4265,11,0,0.01296,
0c1ed6d2,moonshotai/kimi-k3,slow,fast,native,3,1,17,False,False,True,True,false_alarm,4265,11,0,0.01296,
cf120429,moonshotai/kimi-k3,slow,fast,native,3,1,18,False,False,True,True,false_alarm,4265,11,0,0.01296,
957e24b4,moonshotai/kimi-k3,slow,fast,native,3,1,19,False,False,False,False,correct_rejection,4265,11,0,0.01296,
304ebd11,moonshotai/kimi-k3,slow,fast,stretched,3,1,5,True,True,True,True,hit,5280,11,0,0.016005,
be3b6d43,moonshotai/kimi-k3,slow,fast,stretched,3,1,0,True,True,True,True,hit,5280,11,0,0.016005,
fa52ea77,moonshotai/kimi-k3,slow,fast,stretched,3,1,1,True,True,True,True,hit,5280,11,0,0.016005,
230db924,moonshotai/kimi-k3,slow,fast,stretched,3,1,8,True,True,True,True,hit,5280,11,0,0.016005,
52b9eb6d,moonshotai/kimi-k3,slow,fast,stretched,3,1,6,True,True,True,True,hit,5280,11,0,0.016005,
f6fab7b4,moonshotai/kimi-k3,slow,fast,stretched,3,1,13,False,False,True,True,false_alarm,5280,11,0,0.016005,
6e66ad68,moonshotai/kimi-k3,slow,fast,stretched,3,1,14,False,False,True,True,false_alarm,5280,11,0,0.016005,
a02f289c,moonshotai/kimi-k3,slow,fast,stretched,3,1,15,False,False,False,False,correct_rejection,5280,11,0,0.016005,
e39165e7,moonshotai/kimi-k3,slow,fast,stretched,3,1,11,False,False,False,False,correct_rejection,5280,11,0,0.016005,
34126367,moonshotai/kimi-k3,slow,fast,stretched,3,1,19,False,False,False,False,correct_rejection,5280,11,0,0.016005,
18b44517,moonshotai/kimi-k3,fast,slow,native,3,1,9,True,True,True,True,hit,4265,11,0,0.01296,
f3210801,moonshotai/kimi-k3,fast,slow,native,3,1,10,False,False,False,False,correct_rejection,4265,11,0,0.01296,
d335d0e0,moonshotai/kimi-k3,fast,slow,native,3,1,6,True,True,True,True,hit,4265,11,0,0.01296,
18e101d8,moonshotai/kimi-k3,fast,slow,native,3,1,12,False,False,False,False,correct_rejection,4265,11,0,0.01296,
