trial_id,model,redirect_condition,speed_condition,variant,n_objects,n_cued,seed,probe_on_target,probe_is_target,response,predicted,outcome,prompt_tokens,completion_tokens,reasoning_tokens,cost,error
771d92d7,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,7,True,True,False,False,miss,3936,2,0,0.00472736,
e31ab154,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,9,True,True,False,False,miss,3936,2,0,0.00472736,
45a20b21,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,11,False,False,True,True,false_alarm,3936,2,0,0.00472736,
22ca17e3,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,10,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
d8d76c52,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,13,False,False,True,True,false_alarm,3936,2,0,0.00472736,
90039600,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,12,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
cd38ce63,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,14,False,False,True,True,false_alarm,3936,2,0,0.00472736,
ea21117c,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,17,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
3d15921e,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,15,False,False,True,True,false_alarm,3936,2,0,0.00472736,
3f27199b,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,16,False,False,True,True,false_alarm,3936,2,0,0.00472736,
172d99ab,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,18,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
bba3b4d2,z-ai/glm-5v-turbo,slow,fast,stretched,3,1,19,False,False,True,True,false_alarm,3936,2,0,0.00472736,
1d141be5,z-ai/glm-5v-turbo,fast,slow,native,3,1,4,True,True,True,True,hit,936,2,0,0.00112736,
335a4be6,z-ai/glm-5v-turbo,fast,slow,native,3,1,2,True,True,False,False,miss,936,2,0,0.00112736,
c3a22588,z-ai/glm-5v-turbo,fast,slow,native,3,1,5,True,True,False,False,miss,936,2,0,0.00112736,
a37cf03b,z-ai/glm-5v-turbo,fast,slow,native,3,1,3,True,True,True,True,hit,936,2,0,0.00112736,
d733a831,z-ai/glm-5v-turbo,fast,slow,native,3,1,1,True,True,True,True,hit,936,2,0,0.00112736,
6c8e4ff9,z-ai/glm-5v-turbo,fast,slow,native,3,1,0,True,True,True,True,hit,936,2,0,0.00112736,
17a973a3,z-ai/glm-5v-turbo,fast,slow,native,3,1,6,True,True,False,False,miss,936,2,0,0.00112736,
08760c24,z-ai/glm-5v-turbo,fast,slow,native,3,1,11,False,False,True,True,false_alarm,936,2,0,0.00112736,
bfc1ce30,z-ai/glm-5v-turbo,fast,slow,native,3,1,9,True,True,False,False,miss,936,2,0,0.00112736,
d2e904d6,z-ai/glm-5v-turbo,fast,slow,native,3,1,8,True,True,True,True,hit,936,2,0,0.00112736,
d4bca87d,z-ai/glm-5v-turbo,fast,slow,native,3,1,10,False,False,True,True,false_alarm,936,2,0,0.00112736,
27b28cdb,z-ai/glm-5v-turbo,fast,slow,native,3,1,7,True,True,False,False,miss,936,2,0,0.00112736,
c8817992,z-ai/glm-5v-turbo,fast,slow,native,3,1,15,False,False,False,False,correct_rejection,936,2,0,0.00112736,
e57204c9,z-ai/glm-5v-turbo,fast,slow,native,3,1,12,False,False,True,True,false_alarm,936,2,0,0.00112736,
5d66bd2f,z-ai/glm-5v-turbo,fast,slow,native,3,1,16,False,False,False,False,correct_rejection,936,2,0,0.00112736,
17bfbbfb,z-ai/glm-5v-turbo,fast,slow,native,3,1,13,False,False,True,True,false_alarm,936,2,0,0.00112736,
ecd77ba6,z-ai/glm-5v-turbo,fast,slow,native,3,1,17,False,False,False,False,correct_rejection,936,2,0,0.00112736,
ad5250fb,z-ai/glm-5v-turbo,fast,slow,native,3,1,14,False,False,True,True,false_alarm,936,2,0,0.00112736,
88cc762f,z-ai/glm-5v-turbo,fast,slow,native,3,1,18,False,False,True,True,false_alarm,936,2,0,0.00112736,
3d1bdb6a,z-ai/glm-5v-turbo,fast,slow,native,3,1,19,False,False,False,False,correct_rejection,936,2,0,0.00112736,
a236b03e,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,2,True,True,False,False,miss,3936,2,0,0.00472736,
b0cbdc2b,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,4,True,True,False,False,miss,3936,2,0,0.00472736,
9ba3e926,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,5,True,True,True,True,hit,3936,2,0,0.00472736,
e2b0b8f8,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,0,True,True,True,True,hit,3936,2,0,0.00472736,
8934cc43,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,1,True,True,True,True,hit,3936,2,0,0.00472736,
358a7e98,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,3,True,True,True,True,hit,3936,2,0,0.00472736,
06d6de54,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,10,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
baad9d85,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,9,True,True,False,False,miss,3936,2,0,0.00472736,
8281a67c,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,7,True,True,True,True,hit,3936,2,0,0.00472736,
6218bfe4,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,6,True,True,False,False,miss,3936,2,0,0.00472736,
10c2bbde,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,8,True,True,False,False,miss,3936,2,0,0.00472736,
e0a73dc4,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,11,False,False,True,True,false_alarm,3936,2,0,0.00472736,
2fcd9954,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,17,False,False,True,True,false_alarm,3936,2,0,0.00472736,
83eb04e6,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,12,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
30e15cb8,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,16,False,False,True,True,false_alarm,3936,2,0,0.00472736,
b93e2dd9,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,15,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
d6c2c935,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,14,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
08c6514f,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,13,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
bab23328,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,18,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
63ebd492,z-ai/glm-5v-turbo,fast,slow,stretched,3,1,19,False,False,True,True,false_alarm,3936,2,0,0.00472736,
95ff9101,z-ai/glm-5v-turbo,fast,fast,native,3,1,2,True,True,False,False,miss,936,2,0,0.00112736,
d2d4df6a,z-ai/glm-5v-turbo,fast,fast,native,3,1,5,True,True,False,False,miss,936,2,0,0.00112736,
86e03f5d,z-ai/glm-5v-turbo,fast,fast,native,3,1,4,True,True,False,False,miss,936,2,0,0.00112736,
284dbc72,z-ai/glm-5v-turbo,fast,fast,native,3,1,3,True,True,False,False,miss,936,2,0,0.00112736,
59fe6fe4,z-ai/glm-5v-turbo,fast,fast,native,3,1,1,True,True,True,True,hit,936,2,0,0.00112736,
13a7874d,z-ai/glm-5v-turbo,fast,fast,native,3,1,0,True,True,False,False,miss,936,2,0,0.00112736,
e33ef2a8,z-ai/glm-5v-turbo,fast,fast,native,3,1,11,False,False,False,False,correct_rejection,936,2,0,0.00112736,
9dc11c66,z-ai/glm-5v-turbo,fast,fast,native,3,1,10,False,False,False,False,correct_rejection,936,2,0,0.00112736,
08abbd76,z-ai/glm-5v-turbo,fast,fast,native,3,1,9,True,True,False,False,miss,936,2,0,0.00112736,
b4caea1a,z-ai/glm-5v-turbo,fast,fast,native,3,1,7,True,True,False,False,miss,936,2,0,0.00112736,
a3c7f281,z-ai/glm-5v-turbo,fast,fast,native,3,1,8,True,True,True,True,hit,936,2,0,0.00112736,
4a6493ea,z-ai/glm-5v-turbo,fast,fast,native,3,1,6,True,True,True,True,hit,936,2,0,0.00112736,
096a6159,z-ai/glm-5v-turbo,fast,fast,native,3,1,14,False,False,False,False,correct_rejection,936,2,0,0.00112736,
d9c8c469,z-ai/glm-5v-turbo,fast,fast,native,3,1,13,False,False,False,False,correct_rejection,936,2,0,0.00112736,
6adf2ca2,z-ai/glm-5v-turbo,fast,fast,native,3,1,12,False,False,False,False,correct_rejection,936,2,0,0.00112736,
37b57762,z-ai/glm-5v-turbo,fast,fast,native,3,1,15,False,False,False,False,correct_rejection,936,2,0,0.00112736,
0a6d4a07,z-ai/glm-5v-turbo,fast,fast,native,3,1,16,False,False,False,False,correct_rejection,936,2,0,0.00112736,
fc255b86,z-ai/glm-5v-turbo,fast,fast,native,3,1,17,False,False,False,False,correct_rejection,936,2,0,0.00112736,
4bbb2c45,z-ai/glm-5v-turbo,fast,fast,native,3,1,18,False,False,False,False,correct_rejection,936,2,0,0.00112736,
3b4d089b,z-ai/glm-5v-turbo,fast,fast,native,3,1,19,False,False,False,False,correct_rejection,936,2,0,0.00112736,
f947ffb4,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,2,True,True,False,False,miss,3936,2,0,0.00472736,
61e4961e,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,0,True,True,False,False,miss,3936,2,0,0.00472736,
6a74c822,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,1,True,True,True,True,hit,3936,2,0,0.00472736,
6c341377,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,5,True,True,True,True,hit,3936,2,0,0.00472736,
8973d000,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,4,True,True,True,True,hit,3936,2,0,0.00472736,
d97d40c6,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,3,True,True,True,True,hit,3936,2,0,0.00472736,
c20a8cf8,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,6,True,True,False,False,miss,3936,2,0,0.00472736,
ca455855,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,10,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
c94fee43,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,8,True,True,True,True,hit,3936,2,0,0.00472736,
22646482,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,11,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
a74975a5,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,9,True,True,False,False,miss,3936,2,0,0.00472736,
e9c10548,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,7,True,True,True,True,hit,3936,2,0,0.00472736,
175c38aa,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,12,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
78d7128f,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,14,False,False,True,True,false_alarm,3936,2,0,0.00472736,
ba7a5f15,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,16,False,False,True,True,false_alarm,3936,2,0,0.00472736,
34232ec7,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,13,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
cf660b17,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,15,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
1928f600,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,17,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
14c4b426,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,19,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
78442fd6,z-ai/glm-5v-turbo,fast,fast,stretched,3,1,18,False,False,False,False,correct_rejection,3936,2,0,0.00472736,
