trial_id,model,n_objects,n_cued,seed,probe_on_target,probe_is_target,response,predicted,outcome,prompt_tokens,completion_tokens,reasoning_tokens,cost,served_by_provider,error
eeab9e8e,google/gemma-4-31b-it,3,1,29,False,False,False,False,correct_rejection,2531,684,679,0.00258225,ModelRun,
df35203e,google/gemma-4-31b-it,3,1,173,False,False,False,False,correct_rejection,2531,836,831,0.00273425,ModelRun,
f8a8dbbd,google/gemma-4-31b-it,3,1,40,True,True,True,True,hit,2531,680,675,0.00257825,ModelRun,
f5ea409d,google/gemma-4-31b-it,3,1,125,False,False,False,False,correct_rejection,2531,1018,1013,0.00291625,ModelRun,
f1c9cdf1,google/gemma-4-31b-it,3,1,18,True,True,True,True,hit,2531,1122,1117,0.00302025,ModelRun,
f7b8e01f,google/gemma-4-31b-it,3,1,186,True,True,True,True,hit,2531,1193,1188,0.00309125,ModelRun,
f60e09cd,google/gemma-4-31b-it,3,1,39,False,False,False,False,correct_rejection,2531,1334,1329,0.00323225,ModelRun,
dae6ef31,google/gemma-4-31b-it,3,1,249,False,False,False,False,correct_rejection,2531,1417,1412,0.00331525,ModelRun,
e9fa7664,google/gemma-4-31b-it,3,1,134,True,True,True,True,hit,2531,1638,1633,0.00353625,ModelRun,
f0f48ed1,google/gemma-4-31b-it,3,1,447,False,False,True,True,false_alarm,2531,1840,1835,0.00373825,ModelRun,
fa0a55ce,google/gemma-4-31b-it,3,1,127,False,False,False,False,correct_rejection,2531,1093,1088,0.00299125,ModelRun,
fd34f453,google/gemma-4-31b-it,3,1,168,True,True,True,True,hit,2531,901,896,0.00279925,ModelRun,
ea1e3ee7,google/gemma-4-31b-it,3,1,30,True,True,True,True,hit,2531,2242,2237,0.00414025,ModelRun,
d6798122,google/gemma-4-31b-it,3,1,85,False,False,False,False,correct_rejection,2531,2651,2646,0.00454925,ModelRun,
fc890c24,google/gemma-4-31b-it,3,1,315,False,False,False,False,correct_rejection,2531,1748,1743,0.00364625,ModelRun,
fc6e276c,google/gemma-4-31b-it,3,1,7,False,False,False,False,correct_rejection,2531,2680,2675,0.00457825,ModelRun,
f2a4d6e5,google/gemma-4-31b-it,3,1,57,False,False,False,False,correct_rejection,2531,3549,3544,0.00544725,ModelRun,
0ffaf5e6,qwen/qwen3.6-plus,3,1,148,True,True,True,True,hit,7835,777,772,0.004061525,Alibaba,
00cb81ad,qwen/qwen3.6-plus,3,1,42,True,True,True,True,hit,7835,853,848,0.004209725,Alibaba,
0519fe98,qwen/qwen3.6-plus,3,1,12,True,True,True,True,hit,7835,1058,1054,0.004609475,Alibaba,
036b47a5,qwen/qwen3.6-plus,3,1,126,True,True,True,True,hit,7835,1057,1052,0.004607525,Alibaba,
0f5e8586,qwen/qwen3.6-plus,3,1,44,True,True,True,True,hit,7835,1127,1122,0.004744025,Alibaba,
191e0918,qwen/qwen3.6-plus,3,1,3,False,False,False,False,correct_rejection,7835,1861,1856,0.006175325,Alibaba,
0559d000,qwen/qwen3.6-plus,3,1,32,True,True,True,True,hit,7835,2022,2017,0.006489275,Alibaba,
2438d3ec,qwen/qwen3.6-plus,3,1,34,True,True,True,True,hit,7835,1194,1189,0.004874675,Alibaba,
1a3937d4,qwen/qwen3.6-plus,3,1,28,True,True,True,True,hit,7835,2349,2344,0.007126925,Alibaba,
22f013ce,qwen/qwen3.6-plus,3,1,27,False,False,False,False,correct_rejection,7835,1442,1437,0.005358275,Alibaba,
02f5f755,qwen/qwen3.6-plus,3,1,15,False,False,False,False,correct_rejection,7835,2398,2393,0.007222475,Alibaba,
16aac377,qwen/qwen3.6-plus,3,1,22,True,True,True,True,hit,7835,2406,2401,0.007238075,Alibaba,
19ce6561,qwen/qwen3.6-plus,3,1,204,True,True,False,False,miss,7835,2662,2658,0.007737275,Alibaba,
049d46ce,qwen/qwen3.6-plus,3,1,46,True,True,True,True,hit,7835,3627,3622,0.009619025,Alibaba,
1abfc331,qwen/qwen3.6-plus,3,1,123,False,False,False,False,correct_rejection,7835,4071,4067,0.010484825,Alibaba,
1d297202,qwen/qwen3.6-plus,3,1,150,True,True,True,True,hit,7835,4139,4135,0.010617425,Alibaba,
1fca7ed2,qwen/qwen3.6-plus,3,1,53,False,False,True,True,false_alarm,7835,4259,4254,0.010851425,Alibaba,
474c5bb4,qwen/qwen3.6-plus,3,1,35,False,False,False,False,correct_rejection,7835,1247,1242,0.004978025,Alibaba,
3443dd9a,qwen/qwen3.6-plus,3,1,25,False,False,False,False,correct_rejection,7835,1503,1499,0.005477225,Alibaba,
4cc6b80a,qwen/qwen3.6-plus,3,1,43,False,False,False,False,correct_rejection,7835,1625,1620,0.005715125,Alibaba,
5bbb9735,qwen/qwen3.6-plus,3,1,38,True,True,True,True,hit,7835,1209,1204,0.004903925,Alibaba,
180ccd70,qwen/qwen3.6-plus,3,1,277,False,False,False,False,correct_rejection,7835,6140,6135,0.014519375,Alibaba,
40a9e9bd,qwen/qwen3.6-plus,3,1,31,False,False,False,False,correct_rejection,7835,2845,2841,0.008094125,Alibaba,
5e8d5311,qwen/qwen3.6-plus,3,1,56,True,True,True,True,hit,7835,2104,2099,0.006649175,Alibaba,
502e5472,qwen/qwen3.6-plus,3,1,2,True,True,True,True,hit,7835,2785,2780,0.007977125,Alibaba,
677d5166,qwen/qwen3.6-plus,3,1,1,False,False,False,False,correct_rejection,7835,1431,1426,0.005336825,Alibaba,
45cedc41,qwen/qwen3.6-plus,3,1,48,True,True,False,False,miss,7835,3432,3428,0.009238775,Alibaba,
699104e6,qwen/qwen3.6-plus,3,1,62,True,True,True,True,hit,7835,1413,1408,0.005301725,Alibaba,
2a0ae289,qwen/qwen3.6-plus,3,1,60,True,True,True,True,hit,7835,6093,6088,0.014427725,Alibaba,
3f286db0,qwen/qwen3.6-plus,3,1,36,True,True,True,True,hit,7835,3884,3879,0.010120175,Alibaba,
31e02d7c,qwen/qwen3.6-plus,3,1,20,True,True,False,False,miss,7835,6571,6566,0.015359825,Alibaba,
345712e3,qwen/qwen3.6-plus,3,1,45,False,False,False,False,correct_rejection,7835,4518,4513,0.011356475,Alibaba,
79322dac,qwen/qwen3.6-plus,3,1,17,False,False,False,False,correct_rejection,7835,529,524,0.003577925,Alibaba,
372f824e,qwen/qwen3.6-plus,3,1,136,True,True,True,True,hit,7835,4635,4630,0.011584625,Alibaba,
5353ce60,qwen/qwen3.6-plus,3,1,21,False,False,False,False,correct_rejection,7835,4110,4105,0.010560875,Alibaba,
762adc41,qwen/qwen3.6-plus,3,1,172,True,True,True,True,hit,7835,1151,1146,0.004790825,Alibaba,
72e383ba,qwen/qwen3.6-plus,3,1,99,False,False,False,False,correct_rejection,7835,2209,2204,0.006853925,Alibaba,
70d08218,qwen/qwen3.6-plus,3,1,33,False,False,False,False,correct_rejection,7835,2524,2520,0.007468175,Alibaba,
811f6986,qwen/qwen3.6-plus,3,1,64,True,True,True,True,hit,7835,1307,1302,0.005095025,Alibaba,
765d8e76,qwen/qwen3.6-plus,3,1,59,False,False,False,False,correct_rejection,7835,2138,2133,0.006715475,Alibaba,
739deeba,qwen/qwen3.6-plus,3,1,8,True,True,True,True,hit,7835,2604,2599,0.007624175,Alibaba,
849ab4a7,qwen/qwen3.6-plus,3,1,6,True,True,True,True,hit,7835,1252,1247,0.004987775,Alibaba,
91c0c24e,qwen/qwen3.6-plus,3,1,49,False,False,True,True,false_alarm,7835,664,659,0.003841175,Alibaba,
79f800d2,qwen/qwen3.6-plus,3,1,216,True,True,True,True,hit,7835,2500,2496,0.007421375,Alibaba,
88ca226e,qwen/qwen3.6-plus,3,1,94,True,True,True,True,hit,7835,1865,1860,0.006183125,Alibaba,
9a094872,qwen/qwen3.6-plus,3,1,54,True,True,True,True,hit,7835,977,972,0.004451525,Alibaba,
8756c33d,qwen/qwen3.6-plus,3,1,169,False,False,False,False,correct_rejection,7835,2360,2355,0.007148375,Alibaba,
6c4b41be,qwen/qwen3.6-plus,3,1,319,False,False,False,False,correct_rejection,7835,4598,4594,0.011512475,Alibaba,
97f07ac4,qwen/qwen3.6-plus,3,1,5,False,False,False,False,correct_rejection,7835,1170,1165,0.004827875,Alibaba,
8428a800,qwen/qwen3.6-plus,3,1,13,False,False,False,False,correct_rejection,7835,3457,3453,0.009287525,Alibaba,
74fca898,qwen/qwen3.6-plus,3,1,41,False,False,False,False,correct_rejection,7835,4522,4517,0.011364275,Alibaba,
933ece14,qwen/qwen3.6-plus,3,1,14,True,True,True,True,hit,7835,2076,2071,0.006594575,Alibaba,
9b1a7628,qwen/qwen3.6-plus,3,1,11,False,False,False,False,correct_rejection,7835,1452,1448,0.005377775,Alibaba,
9672f2f0,qwen/qwen3.6-plus,3,1,16,True,True,True,True,hit,7835,2092,2088,0.006625775,Alibaba,
9b67b867,qwen/qwen3.6-plus,3,1,301,False,False,True,True,false_alarm,7835,1636,1631,0.005736575,Alibaba,
7435a070,qwen/qwen3.6-plus,3,1,208,True,True,True,True,hit,7835,5245,5240,0.012774125,Alibaba,
9c12864e,qwen/qwen3.6-plus,3,1,26,True,True,True,True,hit,7835,1653,1648,0.005769725,Alibaba,
9233c3d3,qwen/qwen3.6-plus,3,1,157,False,False,False,False,correct_rejection,7835,3498,3493,0.009367475,Alibaba,
a231f699,qwen/qwen3.6-plus,3,1,37,False,False,False,False,correct_rejection,7835,1331,1326,0.005141825,Alibaba,
ad364fc3,qwen/qwen3.6-plus,3,1,50,True,True,True,True,hit,7835,1346,1341,0.005171075,Alibaba,
a13e56e3,qwen/qwen3.6-plus,3,1,166,True,True,True,True,hit,7835,2320,2315,0.007070375,Alibaba,
9af6427a,qwen/qwen3.6-plus,3,1,349,False,False,False,False,correct_rejection,7835,3357,3352,0.009092525,Alibaba,
aeeb1ed3,qwen/qwen3.6-plus,3,1,196,True,True,True,True,hit,7835,1437,1432,0.005348525,Alibaba,
b9aad053,qwen/qwen3.6-plus,3,1,58,True,True,True,True,hit,7835,717,712,0.003944525,Alibaba,
aa3bedce,qwen/qwen3.6-plus,3,1,163,False,False,False,False,correct_rejection,7835,2161,2157,0.006760325,Alibaba,
b7ac4772,qwen/qwen3.6-plus,3,1,10,True,True,True,True,hit,7835,1077,1072,0.004646525,Alibaba,
d575df2a,qwen/qwen3.6-plus,3,1,23,False,False,False,False,correct_rejection,7835,1105,1100,0.004701125,Alibaba,
ada6e491,qwen/qwen3.6-plus,3,1,347,False,False,False,False,correct_rejection,7835,3131,3127,0.008651825,Alibaba,
e11d3fb1,qwen/qwen3.6-plus,3,1,72,True,True,True,True,hit,7835,950,945,0.004398875,Alibaba,
b6187312,qwen/qwen3.6-plus,3,1,251,False,False,False,False,correct_rejection,7835,3062,3057,0.008517275,Alibaba,
be5475fb,qwen/qwen3.6-plus,3,1,47,False,False,False,False,correct_rejection,7835,2324,2319,0.007078175,Alibaba,
d3e405f0,qwen/qwen3.6-plus,3,1,0,True,True,True,True,hit,7835,2087,2082,0.006616025,Alibaba,
a1838820,qwen/qwen3.6-plus,3,1,19,False,False,False,False,correct_rejection,7835,3846,3841,0.010046075,Alibaba,
9ebb6e72,qwen/qwen3.6-plus,3,1,122,True,True,True,True,hit,7835,5083,5078,0.012458225,Alibaba,
ea1e3ee7,qwen/qwen3.6-plus,3,1,30,True,True,True,True,hit,7835,1022,1017,0.004539275,Alibaba,
df35203e,qwen/qwen3.6-plus,3,1,173,False,False,False,False,correct_rejection,7835,1689,1684,0.005839925,Alibaba,
9f15865a,qwen/qwen3.6-plus,3,1,257,False,False,False,False,correct_rejection,7835,5467,5462,0.013207025,Alibaba,
9ce1ec14,qwen/qwen3.6-plus,3,1,9,False,False,False,False,correct_rejection,7835,5983,5978,0.014213225,Alibaba,
e9fa7664,qwen/qwen3.6-plus,3,1,134,True,True,True,True,hit,7835,2728,2723,0.007865975,Alibaba,
f1c9cdf1,qwen/qwen3.6-plus,3,1,18,True,True,True,True,hit,7835,1478,1473,0.005428475,Alibaba,
f0f48ed1,qwen/qwen3.6-plus,3,1,447,False,False,True,True,false_alarm,7835,1623,1618,0.005711225,Alibaba,
f8a8dbbd,qwen/qwen3.6-plus,3,1,40,True,True,True,True,hit,7835,954,949,0.004406675,Alibaba,
f16be4bc,qwen/qwen3.6-plus,3,1,24,True,True,True,True,hit,7835,2117,2112,0.006674525,Alibaba,
eeab9e8e,qwen/qwen3.6-plus,3,1,29,False,False,False,False,correct_rejection,7835,3083,3078,0.008558225,Alibaba,
f5ea409d,qwen/qwen3.6-plus,3,1,125,False,False,False,False,correct_rejection,7835,2358,2353,0.007144475,Alibaba,
dae6ef31,qwen/qwen3.6-plus,3,1,249,False,False,False,False,correct_rejection,7835,4453,4449,0.011229725,Alibaba,
fd34f453,qwen/qwen3.6-plus,3,1,168,True,True,True,True,hit,7835,1540,1535,0.005549375,Alibaba,
00cb81ad,qwen/qwen3.5-397b-a17b,3,1,42,True,True,True,True,hit,7397,998,993,0.008031,Novita,
fc6e276c,qwen/qwen3.6-plus,3,1,7,False,False,False,False,correct_rejection,7835,1879,1875,0.006210425,Alibaba,
f60e09cd,qwen/qwen3.6-plus,3,1,39,False,False,False,False,correct_rejection,7835,3196,3191,0.008778575,Alibaba,
f065a484,qwen/qwen3.6-plus,3,1,55,False,False,False,False,correct_rejection,7835,3968,3964,0.010283975,Alibaba,
f7b8e01f,qwen/qwen3.6-plus,3,1,186,True,True,True,True,hit,7835,3009,3004,0.008413925,Alibaba,
f2a4d6e5,qwen/qwen3.6-plus,3,1,57,False,False,False,False,correct_rejection,7835,4010,4005,0.010365875,Alibaba,
02f5f755,qwen/qwen3.5-397b-a17b,3,1,15,False,False,False,False,correct_rejection,7833,4603,4599,0.0212706,StreamLake,
049d46ce,qwen/qwen3.5-397b-a17b,3,1,46,True,True,"

True",True,hit,7833,1207,1203,0.009045,StreamLake,
b7586b8c,qwen/qwen3.6-plus,3,1,52,True,True,True,True,hit,7835,7283,7279,0.016748225,Alibaba,
0519fe98,qwen/qwen3.5-397b-a17b,3,1,12,True,True,True,True,hit,2636,1015,855,0.0042312,DeepInfra,
036b47a5,qwen/qwen3.5-397b-a17b,3,1,126,True,True,True,True,hit,7397,1664,1660,0.00677859,Alibaba,
16aac377,qwen/qwen3.5-397b-a17b,3,1,22,True,True,True,True,hit,7397,821,816,0.00480597,Alibaba,
fa0a55ce,qwen/qwen3.6-plus,3,1,127,False,False,False,False,correct_rejection,7835,3439,3434,0.009252425,Alibaba,
191e0918,qwen/qwen3.5-397b-a17b,3,1,3,False,False,"

False",False,correct_rejection,7833,1878,1874,0.0114606,StreamLake,
0f5e8586,qwen/qwen3.5-397b-a17b,3,1,44,True,True,True,True,hit,7397,1932,1927,0.01083035,AtlasCloud,
1a3937d4,qwen/qwen3.5-397b-a17b,3,1,28,True,True,"

True",True,hit,7833,3388,3384,0.0168966,StreamLake,
2438d3ec,qwen/qwen3.5-397b-a17b,3,1,34,True,True,"

True",True,hit,7833,549,545,0.0058929,Parasail,
c71f6bc7,qwen/qwen3.6-plus,3,1,253,False,False,False,False,correct_rejection,7835,8369,8364,0.018865925,Alibaba,
d6798122,qwen/qwen3.6-plus,3,1,85,False,False,False,False,correct_rejection,7835,7602,7597,0.017370275,Alibaba,
3443dd9a,qwen/qwen3.5-397b-a17b,3,1,25,False,False,False,False,correct_rejection,7833,1423,1419,0.00973044,StreamLake,
2a0ae289,qwen/qwen3.5-397b-a17b,3,1,60,True,True,True,True,hit,7397,1168,1164,0.008643,GMICloud,
0559d000,qwen/qwen3.5-397b-a17b,3,1,32,True,True,True,True,hit,7397,2847,2842,0.00954681,Alibaba,
22f013ce,qwen/qwen3.5-397b-a17b,3,1,27,False,False,False,False,correct_rejection,7397,1646,1642,0.00673647,Alibaba,
fc890c24,qwen/qwen3.6-plus,3,1,315,False,False,False,False,correct_rejection,7835,5002,4997,0.012300275,Alibaba,
0ffaf5e6,qwen/qwen3.5-397b-a17b,3,1,148,True,True,"

True",True,hit,7833,2889,2885,0.01887525,Venice,
3f286db0,qwen/qwen3.5-397b-a17b,3,1,36,True,True,"

True",True,hit,7833,2381,2377,0.0132714,StreamLake,
40a9e9bd,qwen/qwen3.5-397b-a17b,3,1,31,False,False,False,False,correct_rejection,7833,2092,2088,0.012231,StreamLake,
19ce6561,qwen/qwen3.5-397b-a17b,3,1,204,True,True,True,True,hit,7397,3514,3510,0.01110759,Alibaba,
474c5bb4,qwen/qwen3.5-397b-a17b,3,1,35,False,False,"

False",False,correct_rejection,7833,1776,1772,0.01100124,StreamLake,
1abfc331,qwen/qwen3.5-397b-a17b,3,1,123,False,False,False,False,correct_rejection,7833,2940,2937,0.01459815,Phala,
31e02d7c,qwen/qwen3.5-397b-a17b,3,1,20,True,True,The top cross moves down. The middle cross moves down. The bottom cross moves down. All crosses move down.,,unparseable,2636,2199,1994,0.00729744,DeepInfra,
5bbb9735,qwen/qwen3.5-397b-a17b,3,1,38,True,True,"

True",True,hit,7833,1600,1596,0.0104598,StreamLake,
4cc6b80a,qwen/qwen3.5-397b-a17b,3,1,43,False,False,"

False",False,correct_rejection,7833,3277,3273,0.01640484,StreamLake,
345712e3,qwen/qwen3.5-397b-a17b,3,1,45,False,False,False,False,correct_rejection,7397,2841,2837,0.0146658,GMICloud,
677d5166,qwen/qwen3.5-397b-a17b,3,1,1,False,False,False,False,correct_rejection,7833,1661,1657,0.01058724,StreamLake,
60cb71fb,qwen/qwen3.5-397b-a17b,3,1,51,False,False,False,False,correct_rejection,7833,2287,2283,0.012933,StreamLake,
45cedc41,qwen/qwen3.5-397b-a17b,3,1,48,True,True,False,False,miss,7833,4482,4478,0.020835,StreamLake,
502e5472,qwen/qwen3.5-397b-a17b,3,1,2,True,True,"

True",True,hit,7833,4082,4078,0.019395,StreamLake,
70d08218,qwen/qwen3.5-397b-a17b,3,1,33,False,False,"

False",False,correct_rejection,7833,1544,1540,0.0102582,StreamLake,
