trial_id,model,n_objects,redirect_condition,speed_condition,variant,seed,probe_on_target,probe_is_target,response,predicted,outcome,prompt_tokens,output_tokens,generation_time_s,error
13ea8961,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,46,True,True,True,True,hit,2528,2,1.6900584697723389,
171a4811,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,42,True,True,True,True,hit,2528,2,1.6948304176330566,
17f6975b,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,62,True,True,True,True,hit,2528,2,1.6905999183654785,
194f707e,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,13,False,False,False,False,correct_rejection,2528,2,1.6918392181396484,
1b9bb719,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,15,False,False,True,True,false_alarm,2528,2,1.7054228782653809,
236eaca3,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,37,False,False,False,False,correct_rejection,2528,2,1.6921322345733643,
26cdf3cc,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,33,False,False,False,False,correct_rejection,2528,2,1.694624900817871,
27488780,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,122,True,True,False,False,miss,2528,2,1.68780517578125,
28ada0c7,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,16,True,True,False,False,miss,2528,2,1.6988239288330078,
2b144705,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,126,True,True,True,True,hit,2528,2,1.6934704780578613,
34014035,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,109,False,False,False,False,correct_rejection,2528,2,1.700192928314209,
3511deee,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,2,True,True,True,True,hit,2528,2,1.7083258628845215,
3ce66a26,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,152,True,True,True,True,hit,2528,2,1.7047910690307617,
3f3ee5d3,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,14,True,True,True,True,hit,2528,2,1.706329107284546,
51a898db,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,6,True,True,False,False,miss,2528,2,1.707627534866333,
525119d3,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,60,True,True,False,False,miss,2528,2,1.711615800857544,
56746d39,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,54,True,True,True,True,hit,2528,2,1.705566167831421,
5780f8d6,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,3,False,False,False,False,correct_rejection,2528,2,1.7067341804504395,
58ff2493,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,26,True,True,False,False,miss,2528,2,1.703376293182373,
5ad3ff58,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,19,False,False,False,False,correct_rejection,2528,2,1.7046785354614258,
5d5c8d2c,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,539,False,False,True,True,false_alarm,2528,2,1.709108591079712,
61021ada,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,18,True,True,True,True,hit,2528,2,1.7071971893310547,
613c57b0,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,40,True,True,True,True,hit,2528,2,1.7035622596740723,
69f79088,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,1,False,False,False,False,correct_rejection,2528,2,1.7067193984985352,
6d56cd5f,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,17,False,False,False,False,correct_rejection,2528,2,1.7063589096069336,
6ea03f6d,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,121,False,False,False,False,correct_rejection,2528,2,1.7233972549438477,
723485bc,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,32,True,True,True,True,hit,2528,2,1.7055394649505615,
755a28ee,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,68,True,True,True,True,hit,2528,2,1.7199287414550781,
7943ae3e,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,27,False,False,False,False,correct_rejection,2528,2,1.711249589920044,
79fb0f5d,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,97,False,False,True,True,false_alarm,2528,2,1.709737777709961,
7b07058d,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,38,True,True,False,False,miss,2528,2,1.7083196640014648,
7dc1d88b,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,28,True,True,False,False,miss,2528,2,1.720238447189331,
7ff35e0b,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,551,False,False,True,True,false_alarm,2528,2,1.7095961570739746,
8135ab67,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,144,True,True,True,True,hit,2528,2,1.7214746475219727,
841bad3c,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,85,False,False,True,True,false_alarm,2528,2,1.7109589576721191,
84c8e7c8,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,51,False,False,False,False,correct_rejection,2528,2,1.7172744274139404,
8560c359,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,9,False,False,False,False,correct_rejection,2528,2,1.7205982208251953,
861e87e3,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,7,False,False,False,False,correct_rejection,2528,2,1.7201740741729736,
882e504d,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,58,True,True,True,True,hit,2528,2,1.7186071872711182,
889ebd5e,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,0,True,True,True,True,hit,2528,2,1.7119293212890625,
88d80966,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,29,False,False,False,False,correct_rejection,2528,2,1.7146422863006592,
88de2586,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,39,False,False,False,False,correct_rejection,2528,2,1.7261781692504883,
90f97b88,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,56,True,True,True,True,hit,2528,2,1.7203238010406494,
9120175f,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,41,False,False,False,False,correct_rejection,2528,2,1.7139759063720703,
94702e14,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,45,False,False,False,False,correct_rejection,2528,2,1.7251975536346436,
94ff415b,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,178,True,True,True,True,hit,2528,2,1.7208647727966309,
966d600e,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,4,True,True,True,True,hit,2528,2,1.7120115756988525,
9847fa62,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,305,False,False,True,True,false_alarm,2528,2,1.7233240604400635,
a26a6c6e,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,24,True,True,False,False,miss,2528,2,1.7136597633361816,
a619c816,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,158,True,True,False,False,miss,2528,2,1.7135679721832275,
a8e69df5,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,44,True,True,True,True,hit,2528,2,1.7236433029174805,
ab958321,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,66,True,True,True,True,hit,2528,2,1.7275192737579346,
abb2d95f,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,49,False,False,False,False,correct_rejection,2528,2,1.7156786918640137,
abf944de,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,118,True,True,True,True,hit,2528,2,1.7200984954833984,
ad82e51a,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,92,True,True,True,True,hit,2528,2,1.7229266166687012,
b054a260,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,393,False,False,False,False,correct_rejection,2528,2,1.7256462574005127,
b1400c3f,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,379,False,False,False,False,correct_rejection,2528,2,1.7177717685699463,
b6c73601,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,737,False,False,False,False,correct_rejection,2528,2,1.7261102199554443,
be6a3dec,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,239,False,False,False,False,correct_rejection,2528,2,1.7281579971313477,
bfce126e,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,30,True,True,True,True,hit,2528,2,1.726374864578247,
c116fe45,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,311,False,False,False,False,correct_rejection,2528,2,1.7226922512054443,
c293f499,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,194,True,True,True,True,hit,2528,2,1.7169134616851807,
c308510d,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,5,False,False,True,True,false_alarm,2528,2,1.7176711559295654,
c37e89a7,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,173,False,False,False,False,correct_rejection,2528,2,1.7229630947113037,
c7ed5374,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,48,True,True,True,True,hit,2528,2,1.7253623008728027,
c913deb1,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,469,False,False,True,True,false_alarm,2528,2,1.7266108989715576,
cc547bbd,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,35,False,False,True,True,false_alarm,2528,2,1.7248523235321045,
cd5c8d5a,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,8,True,True,False,False,miss,2528,2,1.7211923599243164,
d04ac453,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,47,False,False,False,False,correct_rejection,2528,2,1.7265734672546387,
d0671e9e,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,22,True,True,False,False,miss,2528,2,1.7252697944641113,
d56a6bd0,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,515,False,False,True,True,false_alarm,2528,2,1.727644920349121,
d79276f5,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,665,False,False,True,True,false_alarm,2528,2,1.7232387065887451,
da255d65,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,363,False,False,False,False,correct_rejection,2528,2,1.72416353225708,
e0257bc1,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,74,True,True,False,False,miss,2528,2,1.724109411239624,
e0cb8d5a,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,52,True,True,True,True,hit,2528,2,1.7277560234069824,
e1fe5853,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,31,False,False,False,False,correct_rejection,2528,2,1.7233192920684814,
e3b1674b,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,675,False,False,True,True,false_alarm,2528,2,1.7242496013641357,
e667bb02,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,136,True,True,False,False,miss,2528,2,1.7243540287017822,
e83b82b0,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,64,True,True,True,True,hit,2528,2,1.7290558815002441,
e8afabbc,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,21,False,False,False,False,correct_rejection,2528,2,1.7243447303771973,
e9158973,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,11,False,False,False,False,correct_rejection,2528,2,1.7238569259643555,
ee6522f2,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,53,False,False,False,False,correct_rejection,2528,2,1.7270691394805908,
f0e045d1,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,25,False,False,True,True,false_alarm,2528,2,1.7268991470336914,
f76dce5b,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,125,False,False,True,True,false_alarm,2528,2,1.7263481616973877,
f89fc8a4,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,23,False,False,True,True,false_alarm,2528,2,1.7281394004821777,
fe168cf0,google/gemma-4-31b-it-local-mp4,4,fast,fast,native,110,True,True,False,False,miss,2528,2,1.930436134338379,
