trial_id,model,n_objects,n_cued,seed,probe_on_target,probe_is_target,response,predicted,outcome,prompt_tokens,completion_tokens,reasoning_tokens,cost,served_by_provider,error
3d920721,moonshotai/kimi-k3,3,1,319,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
3d6d4d02,moonshotai/kimi-k3,3,1,447,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
3057b598,moonshotai/kimi-k3,3,1,328,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
44ffaf3a,moonshotai/kimi-k3,3,1,10,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
449bac03,moonshotai/kimi-k3,3,1,172,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
31ca9093,moonshotai/kimi-k3,3,1,833,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
4d20c127,moonshotai/kimi-k3,3,1,249,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
5cc9a756,moonshotai/kimi-k3,3,1,21,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
58d1a58a,moonshotai/kimi-k3,3,1,72,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
502591a7,moonshotai/kimi-k3,3,1,306,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
4d99533d,moonshotai/kimi-k3,3,1,831,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
