trial_id,model,seed,n_circles,n_cued,fps,speed_px_s,cued_letters,predicted_letters,exact_match,correct_count,precision,recall,error
d1396685,qwen/qwen3.5-flash-02-23,9,4,1,4,87.5,C,C,True,True,1.0,1.0,
fe77e743,qwen/qwen3.5-flash-02-23,4,4,1,4,105.0,C,C,True,True,1.0,1.0,
1a6b04e5,qwen/qwen3.5-flash-02-23,7,4,1,4,105.0,D,D,True,True,1.0,1.0,
2e922e83,qwen/qwen3.5-flash-02-23,2,4,1,4,105.0,C,D,False,True,0.0,0.0,
b68c3be2,qwen/qwen3.5-flash-02-23,3,4,1,4,105.0,C,B,False,True,0.0,0.0,
d57d0d66,qwen/qwen3.5-flash-02-23,6,4,1,4,105.0,B,B,True,True,1.0,1.0,
32c2a988,qwen/qwen3.5-flash-02-23,1,4,1,4,122.5,B,B,True,True,1.0,1.0,
5ee4281e,qwen/qwen3.5-flash-02-23,9,4,1,4,105.0,C,B,False,True,0.0,0.0,
4aa90628,qwen/qwen3.5-flash-02-23,0,4,1,4,122.5,B,B,True,True,1.0,1.0,
5d7afb8b,qwen/qwen3.5-flash-02-23,5,4,1,4,105.0,B,C,False,True,0.0,0.0,
7563c690,qwen/qwen3.5-flash-02-23,2,4,1,4,122.5,C,B,False,True,0.0,0.0,
9b37a503,qwen/qwen3.5-flash-02-23,3,4,1,4,122.5,C,A,False,True,0.0,0.0,
ccb20cf4,qwen/qwen3.5-flash-02-23,6,4,1,4,122.5,B,A,False,True,0.0,0.0,
670fc648,qwen/qwen3.5-flash-02-23,7,4,1,4,122.5,D,D,True,True,1.0,1.0,
d96a353e,qwen/qwen3.5-flash-02-23,4,4,1,4,122.5,C,C,True,True,1.0,1.0,
dc1e12ab,qwen/qwen3.5-flash-02-23,5,4,1,4,122.5,B,D,False,True,0.0,0.0,
4d4d3fbe,qwen/qwen3.5-flash-02-23,9,4,1,4,122.5,C,B,False,True,0.0,0.0,
bf2a51a0,qwen/qwen3.5-flash-02-23,8,4,1,4,122.5,A,A,True,True,1.0,1.0,
b9498acd,qwen/qwen3.5-flash-02-23,0,4,1,4,140.0,B,A,False,True,0.0,0.0,
c6ea6588,qwen/qwen3.5-flash-02-23,2,4,1,4,140.0,C,B,False,True,0.0,0.0,
c27a5ac5,qwen/qwen3.5-flash-02-23,3,4,1,4,140.0,C,B,False,True,0.0,0.0,
6f783a61,qwen/qwen3.5-flash-02-23,1,4,1,4,140.0,B,B,True,True,1.0,1.0,
f368397b,qwen/qwen3.5-flash-02-23,7,4,1,4,140.0,D,D,True,True,1.0,1.0,
8d7d4318,qwen/qwen3.5-flash-02-23,5,4,1,4,140.0,B,D,False,True,0.0,0.0,
56fad272,qwen/qwen3.5-flash-02-23,8,4,1,4,140.0,A,C,False,True,0.0,0.0,
b2060d21,qwen/qwen3.5-flash-02-23,0,5,1,4,87.5,E,E,True,True,1.0,1.0,
397d404a,qwen/qwen3.5-flash-02-23,6,4,1,4,140.0,B,A,False,True,0.0,0.0,
cb3970a1,qwen/qwen3.5-flash-02-23,3,5,1,4,87.5,C,A,False,True,0.0,0.0,
c85b2212,qwen/qwen3.5-flash-02-23,1,5,1,4,87.5,E,D,False,True,0.0,0.0,
1305ba15,qwen/qwen3.5-flash-02-23,4,5,1,4,87.5,D,C,False,True,0.0,0.0,
150a2358,qwen/qwen3.5-flash-02-23,2,5,1,4,87.5,D,D,True,True,1.0,1.0,
d72b8479,qwen/qwen3.5-flash-02-23,9,4,1,4,140.0,C,B,False,True,0.0,0.0,
729e5c70,qwen/qwen3.5-flash-02-23,9,5,1,4,87.5,E,E,True,True,1.0,1.0,
988bd4dc,qwen/qwen3.5-flash-02-23,7,5,1,4,87.5,B,B,True,True,1.0,1.0,
b145e2a7,qwen/qwen3.5-flash-02-23,8,5,1,4,87.5,B,B,True,True,1.0,1.0,
39b70be0,qwen/qwen3.5-flash-02-23,5,5,1,4,87.5,D,B,False,True,0.0,0.0,
dbc026f6,qwen/qwen3.5-flash-02-23,0,5,1,4,105.0,E,E,True,True,1.0,1.0,
613af9e7,qwen/qwen3.5-flash-02-23,6,5,1,4,87.5,C,B,False,True,0.0,0.0,
a769a476,qwen/qwen3.5-flash-02-23,1,5,1,4,105.0,E,D,False,True,0.0,0.0,
59b2b00a,qwen/qwen3.5-flash-02-23,2,5,1,4,105.0,D,C,False,True,0.0,0.0,
fa5dce3d,qwen/qwen3.5-flash-02-23,5,5,1,4,105.0,D,B,False,True,0.0,0.0,
89d665a0,qwen/qwen3.5-flash-02-23,7,5,1,4,105.0,B,B,True,True,1.0,1.0,
a759f96f,qwen/qwen3.5-flash-02-23,3,5,1,4,105.0,C,B,False,True,0.0,0.0,
cf17b17a,qwen/qwen3.5-flash-02-23,4,5,1,4,105.0,D,C,False,True,0.0,0.0,
7b038515,qwen/qwen3.5-flash-02-23,9,5,1,4,105.0,E,E,True,True,1.0,1.0,
a93e239e,qwen/qwen3.5-flash-02-23,8,5,1,4,105.0,B,B,True,True,1.0,1.0,
e649057b,qwen/qwen3.5-flash-02-23,0,5,1,4,122.5,E,E,True,True,1.0,1.0,
ad0b8e7c,qwen/qwen3.5-flash-02-23,6,5,1,4,105.0,C,C,True,True,1.0,1.0,
83f5a0e3,qwen/qwen3.5-flash-02-23,5,5,1,4,122.5,D,"B,E,G",False,False,0.0,0.0,
f470708b,qwen/qwen3.5-flash-02-23,3,5,1,4,122.5,C,A,False,True,0.0,0.0,
2ac58e90,qwen/qwen3.5-flash-02-23,1,5,1,4,122.5,E,E,True,True,1.0,1.0,
267ca943,qwen/qwen3.5-flash-02-23,2,5,1,4,122.5,D,E,False,True,0.0,0.0,
31cd7acb,qwen/qwen3.5-flash-02-23,4,5,1,4,122.5,D,C,False,True,0.0,0.0,
bd6cf672,qwen/qwen3.5-flash-02-23,0,5,1,4,140.0,E,D,False,True,0.0,0.0,
32e27ad4,qwen/qwen3.5-flash-02-23,9,5,1,4,122.5,E,E,True,True,1.0,1.0,
7cc2710a,qwen/qwen3.5-flash-02-23,7,5,1,4,122.5,B,A,False,True,0.0,0.0,
5454f25b,qwen/qwen3.5-flash-02-23,8,5,1,4,122.5,B,C,False,True,0.0,0.0,
149df1e9,qwen/qwen3.5-flash-02-23,3,5,1,4,140.0,C,D,False,True,0.0,0.0,
422a7e91,qwen/qwen3.5-flash-02-23,1,5,1,4,140.0,E,A,False,True,0.0,0.0,
1a1e7960,qwen/qwen3.5-flash-02-23,6,5,1,4,140.0,C,A,False,True,0.0,0.0,
297348f8,qwen/qwen3.5-flash-02-23,2,5,1,4,140.0,D,A,False,True,0.0,0.0,
951bac8a,qwen/qwen3.5-flash-02-23,5,5,1,4,140.0,D,C,False,True,0.0,0.0,
c8f38591,qwen/qwen3.5-flash-02-23,4,5,1,4,140.0,D,C,False,True,0.0,0.0,
cf9f50d3,qwen/qwen3.5-flash-02-23,0,6,1,4,87.5,E,E,True,True,1.0,1.0,
7daa17fd,qwen/qwen3.5-flash-02-23,7,5,1,4,140.0,B,"A,B",False,False,0.5,1.0,
7d470452,qwen/qwen3.5-flash-02-23,2,6,1,4,87.5,E,E,True,True,1.0,1.0,
1951a45a,qwen/qwen3.5-flash-02-23,1,6,1,4,87.5,C,A,False,True,0.0,0.0,
2abd3f6c,qwen/qwen3.5-flash-02-23,8,5,1,4,140.0,B,C,False,True,0.0,0.0,
7394a43e,qwen/qwen3.5-flash-02-23,4,2,1,4,122.5,B,B,True,True,1.0,1.0,
d2efe652,qwen/qwen3.5-flash-02-23,6,2,1,4,122.5,B,A,False,True,0.0,0.0,
6f289c78,qwen/qwen3.5-flash-02-23,8,2,1,4,122.5,A,A,True,True,1.0,1.0,
6d2f5953,qwen/qwen3.5-flash-02-23,7,2,1,4,122.5,A,A,True,True,1.0,1.0,
b196b62d,qwen/qwen3.5-flash-02-23,3,2,1,4,122.5,A,B,False,True,0.0,0.0,
0c162691,qwen/qwen3.5-flash-02-23,5,2,1,4,122.5,A,A,True,True,1.0,1.0,
c0073ea7,qwen/qwen3.5-flash-02-23,0,2,1,4,140.0,B,B,True,True,1.0,1.0,
09573e78,qwen/qwen3.5-flash-02-23,2,2,1,4,140.0,B,A,False,True,0.0,0.0,
2fd16c80,qwen/qwen3.5-flash-02-23,9,2,1,4,105.0,A,B,False,True,0.0,0.0,
d979a94b,qwen/qwen3.5-flash-02-23,1,2,1,4,140.0,A,A,True,True,1.0,1.0,
072f2baf,qwen/qwen3.5-flash-02-23,9,2,1,4,122.5,A,B,False,True,0.0,0.0,
4ea36039,qwen/qwen3.5-flash-02-23,3,2,1,4,140.0,A,B,False,True,0.0,0.0,
b4939737,qwen/qwen3.5-flash-02-23,4,2,1,4,140.0,B,B,True,True,1.0,1.0,
6b146bb3,qwen/qwen3.5-flash-02-23,5,2,1,4,140.0,A,B,False,True,0.0,0.0,
3d01c83c,qwen/qwen3.5-flash-02-23,7,2,1,4,140.0,A,A,True,True,1.0,1.0,
1956c7f4,qwen/qwen3.5-flash-02-23,6,2,1,4,140.0,B,B,True,True,1.0,1.0,
327eeb6c,qwen/qwen3.5-flash-02-23,8,2,1,4,140.0,A,A,True,True,1.0,1.0,
d34cdcc6,qwen/qwen3.5-flash-02-23,1,3,1,4,87.5,C,C,True,True,1.0,1.0,
315640cc,qwen/qwen3.5-flash-02-23,4,3,1,4,87.5,B,B,True,True,1.0,1.0,
3301e3de,qwen/qwen3.5-flash-02-23,2,3,1,4,87.5,B,A,False,True,0.0,0.0,
825e7518,qwen/qwen3.5-flash-02-23,3,3,1,4,87.5,A,A,True,True,1.0,1.0,
83186689,qwen/qwen3.5-flash-02-23,0,3,1,4,87.5,B,B,True,True,1.0,1.0,
321af108,qwen/qwen3.5-flash-02-23,5,3,1,4,87.5,B,B,True,True,1.0,1.0,
6e84c408,qwen/qwen3.5-flash-02-23,1,3,1,4,105.0,C,C,True,True,1.0,1.0,
8c79a212,qwen/qwen3.5-flash-02-23,9,2,1,4,140.0,A,A,True,True,1.0,1.0,
ac494ede,qwen/qwen3.5-flash-02-23,6,3,1,4,87.5,C,C,True,True,1.0,1.0,
caefb9fd,qwen/qwen3.5-flash-02-23,5,3,1,4,105.0,B,B,True,True,1.0,1.0,
b6ef9633,qwen/qwen3.5-flash-02-23,0,3,1,4,105.0,B,C,False,True,0.0,0.0,
5cc9578f,qwen/qwen3.5-flash-02-23,9,3,1,4,105.0,C,A,False,True,0.0,0.0,
be9a6a50,qwen/qwen3.5-flash-02-23,8,3,1,4,105.0,C,C,True,True,1.0,1.0,
bd5cc71d,qwen/qwen3.5-flash-02-23,7,3,1,4,105.0,C,C,True,True,1.0,1.0,
18efdb14,qwen/qwen3.5-flash-02-23,3,3,1,4,122.5,A,B,False,True,0.0,0.0,
c2b19deb,qwen/qwen3.5-flash-02-23,1,3,1,4,122.5,C,C,True,True,1.0,1.0,
a6b11846,qwen/qwen3.5-flash-02-23,2,3,1,4,122.5,B,A,False,True,0.0,0.0,
820c600a,qwen/qwen3.5-flash-02-23,5,3,1,4,122.5,B,B,True,True,1.0,1.0,
1d60b54f,qwen/qwen3.5-flash-02-23,8,3,1,4,122.5,C,C,True,True,1.0,1.0,
67400000,qwen/qwen3.5-flash-02-23,0,3,1,4,122.5,B,C,False,True,0.0,0.0,
aeb70937,qwen/qwen3.5-flash-02-23,9,3,1,4,122.5,C,A,False,True,0.0,0.0,
e7835c71,qwen/qwen3.5-flash-02-23,4,3,1,4,122.5,B,B,True,True,1.0,1.0,
ee2f727e,qwen/qwen3.5-flash-02-23,6,3,1,4,122.5,C,B,False,True,0.0,0.0,
fa23b7de,qwen/qwen3.5-flash-02-23,0,3,1,4,140.0,B,C,False,True,0.0,0.0,
be6c52b7,qwen/qwen3.5-flash-02-23,1,3,1,4,140.0,C,C,True,True,1.0,1.0,
8affde00,qwen/qwen3.5-flash-02-23,7,3,1,4,122.5,C,C,True,True,1.0,1.0,
23923cb4,qwen/qwen3.5-flash-02-23,3,3,1,4,140.0,A,B,False,True,0.0,0.0,
d3455744,qwen/qwen3.5-flash-02-23,8,4,1,4,105.0,A,B,False,True,0.0,0.0,
9ea9e353,qwen/qwen3.5-flash-02-23,4,4,1,4,140.0,C,C,True,True,1.0,1.0,
24cc3546,qwen/qwen3.5-flash-02-23,2,3,1,4,140.0,B,A,False,True,0.0,0.0,
ce633eac,qwen/qwen3.5-flash-02-23,6,5,1,4,122.5,C,A,False,True,0.0,0.0,
0fa6a4d6,qwen/qwen3.5-flash-02-23,5,6,1,4,87.5,A,C,False,True,0.0,0.0,
8e5f30f5,qwen/qwen3.5-flash-02-23,9,5,1,4,140.0,E,A,False,True,0.0,0.0,
91252bd1,qwen/qwen3.5-flash-02-23,3,6,1,4,87.5,C,B,False,True,0.0,0.0,
773b9fe9,qwen/qwen3.5-flash-02-23,8,6,1,4,87.5,B,A,False,True,0.0,0.0,
1479b5fd,qwen/qwen3.5-flash-02-23,6,6,1,4,87.5,C,"B,C,X",False,False,0.3333333333333333,1.0,
88f7bd32,qwen/qwen3.5-flash-02-23,0,6,1,4,105.0,E,E,True,True,1.0,1.0,
b8468478,qwen/qwen3.5-flash-02-23,9,6,1,4,87.5,D,"D,F,X,Y",False,False,0.25,1.0,
1dd4dedc,qwen/qwen3.5-flash-02-23,4,6,1,4,87.5,E,E,True,True,1.0,1.0,
eb09f88b,qwen/qwen3.5-flash-02-23,7,6,1,4,87.5,E,E,True,True,1.0,1.0,
52bd6589,qwen/qwen3.5-flash-02-23,5,6,1,4,105.0,A,C,False,True,0.0,0.0,
aa336dc7,qwen/qwen3.5-flash-02-23,2,6,1,4,105.0,E,D,False,True,0.0,0.0,
4f32daaf,qwen/qwen3.5-flash-02-23,3,6,1,4,105.0,C,B,False,True,0.0,0.0,
4dd697fa,qwen/qwen3.5-flash-02-23,7,6,1,4,105.0,E,E,True,True,1.0,1.0,
bf4376e8,qwen/qwen3.5-flash-02-23,1,6,1,4,105.0,C,"A,D,X,Y",False,False,0.0,0.0,
733aad77,qwen/qwen3.5-flash-02-23,9,6,1,4,105.0,D,D,True,True,1.0,1.0,
b7071a82,qwen/qwen3.5-flash-02-23,8,6,1,4,105.0,B,A,False,True,0.0,0.0,
6f08c3f6,qwen/qwen3.5-flash-02-23,4,6,1,4,105.0,E,B,False,True,0.0,0.0,
eeb7912d,qwen/qwen3.5-flash-02-23,6,6,1,4,105.0,C,C,True,True,1.0,1.0,
e1c24a34,qwen/qwen3.5-flash-02-23,0,6,1,4,122.5,E,D,False,True,0.0,0.0,
6fb6fbd9,qwen/qwen3.5-flash-02-23,2,6,1,4,122.5,E,D,False,True,0.0,0.0,
7cabf915,qwen/qwen3.5-flash-02-23,1,6,1,4,122.5,C,C,True,True,1.0,1.0,
cf350030,qwen/qwen3.5-flash-02-23,3,6,1,4,122.5,C,B,False,True,0.0,0.0,
650796f0,qwen/qwen3.5-flash-02-23,4,6,1,4,122.5,E,F,False,True,0.0,0.0,
b6d90ca1,qwen/qwen3.5-flash-02-23,5,6,1,4,122.5,A,D,False,True,0.0,0.0,
50b746a7,qwen/qwen3.5-flash-02-23,0,6,1,4,140.0,E,D,False,True,0.0,0.0,
d71320b2,qwen/qwen3.5-flash-02-23,9,6,1,4,122.5,D,D,True,True,1.0,1.0,
219c6819,qwen/qwen3.5-flash-02-23,7,6,1,4,122.5,E,E,True,True,1.0,1.0,
