trial_id,model,redirect_condition,speed_condition,variant,n_objects,n_cued,seed,probe_on_target,probe_is_target,response,predicted,outcome,prompt_tokens,completion_tokens,reasoning_tokens,cost,error
c994539a,google/gemma-4-31b-it,slow,slow,stretched,5,1,14,False,False,True,True,false_alarm,2530,2,0,0.00025368,
b84a7e58,google/gemma-4-31b-it,slow,slow,stretched,5,1,16,False,False,False,False,correct_rejection,216,2,0,0.000164,
1db19423,google/gemma-4-31b-it,slow,slow,stretched,5,1,15,False,False,False,False,correct_rejection,2530,2,0,0.00025368,
1ce6c043,google/gemma-4-31b-it,slow,slow,stretched,5,1,18,False,False,False,False,correct_rejection,216,2,0,0.000164,
3842ec91,google/gemma-4-31b-it,slow,slow,stretched,5,1,19,False,False,True,True,false_alarm,2530,2,0,0.00025368,
fa6d942e,google/gemma-4-31b-it,slow,slow,stretched,5,1,17,False,False,False,False,correct_rejection,2528,2,0,0.0002282,
a276c9c8,google/gemma-4-31b-it,slow,slow,stretched,5,1,8,True,True,True,True,hit,2530,2,0,0.00025368,
e03cb599,google/gemma-4-31b-it,slow,slow,stretched,5,1,13,False,False,False,False,correct_rejection,2528,2,0,0.0002218,
9493492a,qwen/qwen3.6-plus,fast,fast,native,5,1,4,True,True, True,True,hit,1639,2,0,0.000536575,
ae03ae2d,qwen/qwen3.6-plus,fast,fast,native,5,1,2,True,True, True,True,hit,1639,2,0,0.000536575,
f2e8e8bd,qwen/qwen3.6-plus,fast,fast,native,5,1,0,True,True, True,True,hit,1639,2,0,0.000536575,
d006b6e5,qwen/qwen3.6-plus,fast,fast,native,5,1,3,True,True, False,False,miss,1639,2,0,0.000536575,
6e909057,qwen/qwen3.6-plus,fast,fast,native,5,1,1,True,True, True,True,hit,1639,2,0,0.000536575,
ad997f24,qwen/qwen3.6-plus,fast,fast,native,5,1,5,True,True, False,False,miss,1639,2,0,0.000536575,
9ed1d507,qwen/qwen3.6-plus,fast,fast,native,5,1,9,True,True, True,True,hit,1639,2,0,0.000536575,
ab3bc9af,qwen/qwen3.6-plus,fast,fast,native,5,1,8,True,True, False,False,miss,1639,2,0,0.000536575,
058940dc,qwen/qwen3.6-plus,fast,fast,native,5,1,6,True,True, True,True,hit,1639,2,0,0.000536575,
a659d643,qwen/qwen3.6-plus,fast,fast,native,5,1,7,True,True, True,True,hit,1639,2,0,0.000536575,
09d4fe71,qwen/qwen3.6-plus,fast,fast,native,5,1,12,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
9ac5a330,qwen/qwen3.6-plus,fast,fast,native,5,1,11,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
b197d5a4,qwen/qwen3.6-plus,fast,fast,native,5,1,13,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
71e55b00,qwen/qwen3.6-plus,fast,fast,native,5,1,10,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
dc27d7ef,qwen/qwen3.6-plus,fast,fast,native,5,1,14,False,False, True,True,false_alarm,1639,2,0,0.000536575,
994820a1,qwen/qwen3.6-plus,fast,fast,native,5,1,18,False,False, True,True,false_alarm,1639,2,0,0.000536575,
8d626529,qwen/qwen3.6-plus,fast,fast,native,5,1,15,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
2296640c,qwen/qwen3.6-plus,fast,fast,native,5,1,16,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
8bfc5681,qwen/qwen3.6-plus,fast,fast,native,5,1,17,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
5bcc8458,qwen/qwen3.6-plus,fast,fast,native,5,1,19,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
72df9d3c,qwen/qwen3.6-plus,fast,fast,stretched,5,1,2,True,True, True,True,hit,7399,2,0,0.002408575,
198878d8,qwen/qwen3.6-plus,fast,fast,stretched,5,1,3,True,True, False,False,miss,7399,2,0,0.002408575,
7d181a10,qwen/qwen3.6-plus,fast,fast,stretched,5,1,4,True,True, True,True,hit,7399,2,0,0.002408575,
97e2a4b1,qwen/qwen3.6-plus,fast,fast,stretched,5,1,0,True,True, True,True,hit,7399,2,0,0.002408575,
0c00871a,qwen/qwen3.6-plus,fast,fast,stretched,5,1,1,True,True, True,True,hit,7399,2,0,0.002408575,
720aad14,qwen/qwen3.6-plus,fast,fast,stretched,5,1,5,True,True, False,False,miss,7399,2,0,0.002408575,
e7f81c4a,qwen/qwen3.6-plus,fast,fast,stretched,5,1,6,True,True, True,True,hit,7399,2,0,0.002408575,
b4f6c4a2,qwen/qwen3.6-plus,fast,fast,stretched,5,1,8,True,True, False,False,miss,7399,2,0,0.002408575,
14573713,qwen/qwen3.6-plus,fast,fast,stretched,5,1,7,True,True, True,True,hit,7399,2,0,0.002408575,
a5c4e3fc,qwen/qwen3.6-plus,fast,fast,stretched,5,1,9,True,True, False,False,miss,7399,2,0,0.002408575,
c048bb74,qwen/qwen3.6-plus,fast,fast,stretched,5,1,10,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
0fd8af1f,qwen/qwen3.6-plus,fast,fast,stretched,5,1,11,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
9fd50c27,qwen/qwen3.6-plus,fast,fast,stretched,5,1,12,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
35b2ee0c,qwen/qwen3.6-plus,fast,fast,stretched,5,1,13,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
e395a442,qwen/qwen3.6-plus,fast,fast,stretched,5,1,14,False,False, True,True,false_alarm,7399,2,0,0.002408575,
2c475db1,qwen/qwen3.6-plus,fast,fast,stretched,5,1,15,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
c2154691,qwen/qwen3.6-plus,fast,fast,stretched,5,1,16,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
8f7184f6,qwen/qwen3.6-plus,fast,fast,stretched,5,1,18,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
d8d56bf3,qwen/qwen3.6-plus,fast,fast,stretched,5,1,19,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
29710539,qwen/qwen3.6-plus,fast,fast,stretched,5,1,17,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
536c4051,google/gemma-4-31b-it,fast,fast,native,5,1,3,True,True,True,True,hit,2528,2,0,0.0002282,
b47ea5f4,google/gemma-4-31b-it,fast,fast,native,5,1,0,True,True,True,True,hit,2528,2,0,0.0002282,
a51f4ff5,google/gemma-4-31b-it,fast,fast,native,5,1,1,True,True,True,True,hit,2528,2,0,0.0002282,
23cb9038,google/gemma-4-31b-it,fast,fast,native,5,1,2,True,True,True,True,hit,2528,2,0,0.0002218,
c5cf9bdd,google/gemma-4-31b-it,fast,fast,native,5,1,8,True,True,False,False,miss,2530,2,0,0.00025368,
89940638,google/gemma-4-31b-it,fast,fast,native,5,1,7,True,True,True,True,hit,2528,2,0,0.0002282,
a1fdf33d,google/gemma-4-31b-it,fast,fast,native,5,1,5,True,True,True,True,hit,2528,2,0,0.00032944,
059a264f,google/gemma-4-31b-it,fast,fast,native,5,1,6,True,True,True,True,hit,2528,2,0,0.0002282,
4ce929dd,google/gemma-4-31b-it,fast,fast,native,5,1,10,False,False,False,False,correct_rejection,2528,2,0,0.0002282,
41f71b0f,google/gemma-4-31b-it,fast,fast,native,5,1,4,True,True,True,True,hit,2530,2,0,0.00025368,
4dab7c9d,google/gemma-4-31b-it,fast,fast,native,5,1,11,False,False,False,False,correct_rejection,2528,2,0,0.0002282,
3078670b,google/gemma-4-31b-it,fast,fast,native,5,1,13,False,False,False,False,correct_rejection,2528,2,0,0.0002218,
d3f3b254,google/gemma-4-31b-it,fast,fast,native,5,1,14,False,False,True,True,false_alarm,2528,2,0,0.0002218,
88cf406d,google/gemma-4-31b-it,fast,fast,native,5,1,15,False,False,False,False,correct_rejection,2528,2,0,0.0002218,
6d98b15e,google/gemma-4-31b-it,fast,fast,native,5,1,9,True,True,True,True,hit,2528,2,0,0.0002282,
a9abd3d9,google/gemma-4-31b-it,fast,fast,native,5,1,17,False,False,False,False,correct_rejection,2528,2,0,0.0002218,
dcb0aa72,google/gemma-4-31b-it,fast,fast,native,5,1,12,False,False,False,False,correct_rejection,2528,2,0,0.0002218,
139a6093,google/gemma-4-31b-it,fast,fast,native,5,1,16,False,False,False,False,correct_rejection,2530,2,0,0.00025368,
032db177,google/gemma-4-31b-it,fast,fast,native,5,1,18,False,False,False,False,correct_rejection,2528,2,0,0.0002218,
5cad1386,google/gemma-4-31b-it,fast,fast,native,5,1,19,False,False,False,False,correct_rejection,2530,2,0,0.00025368,
6fe90351,google/gemma-4-31b-it,fast,fast,stretched,5,1,1,True,True,True,True,hit,2528,2,0,0.0002218,
44d3e9d5,google/gemma-4-31b-it,fast,fast,stretched,5,1,3,True,True,True,True,hit,2528,2,0,0.0002282,
300c0b21,google/gemma-4-31b-it,fast,fast,stretched,5,1,0,True,True,True,True,hit,2528,2,0,0.0002218,
eb13b273,google/gemma-4-31b-it,fast,fast,stretched,5,1,7,True,True,True,True,hit,2528,2,0,0.0002282,
661769fd,google/gemma-4-31b-it,fast,fast,stretched,5,1,4,True,True,True,True,hit,2528,2,0,0.0002218,
be4232ce,google/gemma-4-31b-it,fast,fast,stretched,5,1,2,True,True,True,True,hit,2528,2,0,0.0002218,
061b7988,google/gemma-4-31b-it,fast,fast,stretched,5,1,5,True,True,False,False,miss,2530,2,0,0.00025368,
2119191f,google/gemma-4-31b-it,fast,fast,stretched,5,1,6,True,True,True,True,hit,2530,2,0,0.00025368,
03f2cc76,google/gemma-4-31b-it,fast,fast,stretched,5,1,8,True,True,True,True,hit,2528,2,0,0.0002218,
33e6cbab,google/gemma-4-31b-it,fast,fast,stretched,5,1,9,True,True,True,True,hit,2528,2,0,0.0002282,
a796c898,google/gemma-4-31b-it,fast,fast,stretched,5,1,10,False,False,False,False,correct_rejection,2528,2,0,0.0002218,
added5ab,google/gemma-4-31b-it,fast,fast,stretched,5,1,12,False,False,False,False,correct_rejection,2528,2,0,0.0002282,
f75e2884,google/gemma-4-31b-it,fast,fast,stretched,5,1,13,False,False,False,False,correct_rejection,2528,2,0,0.0002218,
f75a918e,google/gemma-4-31b-it,fast,fast,stretched,5,1,15,False,False,False,False,correct_rejection,2528,2,0,0.0002282,
8653cf59,google/gemma-4-31b-it,fast,fast,stretched,5,1,14,False,False,True,True,false_alarm,2528,2,0,0.0002282,
22265b8e,google/gemma-4-31b-it,fast,fast,stretched,5,1,16,False,False,False,False,correct_rejection,2528,2,0,0.0002218,
657436f2,google/gemma-4-31b-it,fast,fast,stretched,5,1,11,False,False,False,False,correct_rejection,2530,2,0,0.00025368,
7725395b,google/gemma-4-31b-it,fast,fast,stretched,5,1,17,False,False,False,False,correct_rejection,2528,2,0,0.0002218,
a6a4f3fe,google/gemma-4-31b-it,fast,fast,stretched,5,1,18,False,False,False,False,correct_rejection,2528,2,0,0.0002218,
4f522f51,google/gemma-4-31b-it,fast,fast,stretched,5,1,19,False,False,False,False,correct_rejection,2528,2,0,0.0002218,
