trial_id,model,n_objects,n_cued,seed,probe_on_target,probe_is_target,response,predicted,outcome,prompt_tokens,completion_tokens,reasoning_tokens,cost,served_by_provider,error
5cc9a756,google/gemma-4-31b-it,3,1,21,False,False,False,False,correct_rejection,2531,1868,1863,0.00376625,ModelRun,
628b561b,google/gemma-4-31b-it,3,1,204,True,True,True,True,hit,2531,1737,1732,0.00363525,ModelRun,
4d20c127,google/gemma-4-31b-it,3,1,249,False,False,False,False,correct_rejection,2531,2040,2035,0.00393825,ModelRun,
61fe08a3,google/gemma-4-31b-it,3,1,613,False,False,False,False,correct_rejection,2531,2243,2238,0.00414125,ModelRun,
64fc5bcb,google/gemma-4-31b-it,3,1,157,False,False,False,False,correct_rejection,2531,1511,1506,0.00340925,ModelRun,
64bbf5e6,google/gemma-4-31b-it,3,1,897,False,False,False,False,correct_rejection,2531,2099,2094,0.00399725,ModelRun,
8f95dad8,google/gemma-4-31b-it,3,1,551,False,False,True,True,false_alarm,2531,509,504,0.00240725,ModelRun,
84ba010f,google/gemma-4-31b-it,3,1,485,False,False,True,True,false_alarm,2531,619,614,0.00251725,ModelRun,
698b87b1,google/gemma-4-31b-it,3,1,763,False,False,True,True,false_alarm,2531,676,671,0.00257425,ModelRun,
726bf4cc,google/gemma-4-31b-it,3,1,173,False,False,False,False,correct_rejection,2531,1254,1249,0.00315225,ModelRun,
7543dd29,google/gemma-4-31b-it,3,1,216,True,True,True,True,hit,2531,1218,1213,0.00311625,ModelRun,
6891cfa2,google/gemma-4-31b-it,3,1,49,False,False,False,False,correct_rejection,2531,1261,1256,0.00315925,ModelRun,
84b933ed,google/gemma-4-31b-it,3,1,747,False,False,False,False,correct_rejection,2531,1424,1419,0.00332225,ModelRun,
8008790c,google/gemma-4-31b-it,3,1,150,True,True,False,False,miss,2531,1582,1577,0.00348025,ModelRun,
70d81879,google/gemma-4-31b-it,3,1,491,False,False,False,False,correct_rejection,2531,1492,1487,0.00339025,ModelRun,
8e14647a,google/gemma-4-31b-it,3,1,362,True,True,True,True,hit,2531,1375,1370,0.00327325,ModelRun,
7bcb4a12,google/gemma-4-31b-it,3,1,99,False,False,True,True,false_alarm,2531,1734,1729,0.00363225,ModelRun,
93f3f74a,google/gemma-4-31b-it,3,1,301,False,False,True,True,false_alarm,2531,876,871,0.00277425,ModelRun,
6bf851c0,google/gemma-4-31b-it,3,1,148,True,True,True,True,hit,2531,2231,2226,0.00412925,ModelRun,
73cb6699,google/gemma-4-31b-it,3,1,253,False,False,False,False,correct_rejection,2531,2333,2328,0.00423125,ModelRun,
985a922a,google/gemma-4-31b-it,3,1,667,False,False,False,False,correct_rejection,2531,1925,1920,0.00382325,ModelRun,
7d38aadc,google/gemma-4-31b-it,3,1,308,True,True,False,False,miss,2531,2298,2293,0.00419625,ModelRun,
9a2fcc83,google/gemma-4-31b-it,3,1,248,True,True,True,True,hit,2531,1334,1329,0.00323225,ModelRun,
910caf82,google/gemma-4-31b-it,3,1,342,True,True,True,True,hit,2531,2584,2579,0.00448225,ModelRun,
675d290a,google/gemma-4-31b-it,3,1,400,True,True,True,True,hit,2531,3213,3208,0.00511125,ModelRun,
989e0a4b,google/gemma-4-31b-it,3,1,901,False,False,False,False,correct_rejection,2531,2014,2009,0.00391225,ModelRun,
b81c6884,google/gemma-4-31b-it,3,1,236,True,True,True,True,hit,2531,442,437,0.00234025,ModelRun,
aafd056d,google/gemma-4-31b-it,3,1,252,True,True,True,True,hit,2531,664,659,0.00256225,ModelRun,
c95b8d86,google/gemma-4-31b-it,3,1,402,True,True,True,True,hit,2531,658,653,0.00255625,ModelRun,
b77c3af9,google/gemma-4-31b-it,3,1,66,True,True,True,True,hit,2531,664,659,0.00256225,ModelRun,
c61c8de5,google/gemma-4-31b-it,3,1,392,True,True,True,True,hit,2531,849,844,0.00274725,ModelRun,
c5fc02ff,google/gemma-4-31b-it,3,1,54,True,True,True,True,hit,2531,822,817,0.00272025,ModelRun,
b5b8a2bd,google/gemma-4-31b-it,3,1,344,True,True,False,False,miss,2531,883,878,0.00278125,ModelRun,
c6f5e826,google/gemma-4-31b-it,3,1,266,True,True,True,True,hit,2531,892,887,0.00279025,ModelRun,
a557a177,google/gemma-4-31b-it,3,1,889,False,False,True,True,false_alarm,2531,836,831,0.00273425,ModelRun,
ae87985e,google/gemma-4-31b-it,3,1,16,True,True,True,True,hit,2531,943,938,0.00284125,ModelRun,
c923a38e,google/gemma-4-31b-it,3,1,208,True,True,False,False,miss,2531,1105,1100,0.00300325,ModelRun,
d5fd3499,google/gemma-4-31b-it,3,1,224,True,True,True,True,hit,2531,537,532,0.00243525,ModelRun,
c1d9ce92,google/gemma-4-31b-it,3,1,577,False,False,False,False,correct_rejection,2531,1818,1813,0.00371625,ModelRun,
acf1c638,google/gemma-4-31b-it,3,1,315,False,False,False,False,correct_rejection,2531,2311,2306,0.00420925,ModelRun,
d620def6,google/gemma-4-31b-it,3,1,617,False,False,False,False,correct_rejection,2531,615,610,0.00251325,ModelRun,
b19cbb42,google/gemma-4-31b-it,3,1,865,False,False,False,False,correct_rejection,2531,808,803,0.00270625,ModelRun,
9c840fbd,google/gemma-4-31b-it,3,1,262,True,True,False,False,miss,2531,2486,2481,0.00438425,ModelRun,
c9678ea2,google/gemma-4-31b-it,3,1,39,False,False,True,True,false_alarm,2531,1115,1110,0.00301325,ModelRun,
cf522fd4,google/gemma-4-31b-it,3,1,711,False,False,False,False,correct_rejection,2531,1879,1874,0.00377725,ModelRun,
d275422a,google/gemma-4-31b-it,3,1,125,False,False,False,False,correct_rejection,2531,3197,3192,0.00509525,ModelRun,
ed0375c4,google/gemma-4-31b-it,3,1,277,False,False,True,True,false_alarm,2531,583,578,0.00248125,ModelRun,
e000dd00,google/gemma-4-31b-it,3,1,251,False,False,True,True,false_alarm,2531,802,797,0.00270025,ModelRun,
edc72aa6,google/gemma-4-31b-it,3,1,539,False,False,True,True,false_alarm,2531,809,804,0.00270725,ModelRun,
dd7f47fe,google/gemma-4-31b-it,3,1,290,True,True,True,True,hit,2531,640,635,0.00253825,ModelRun,
f00c5f32,google/gemma-4-31b-it,3,1,264,True,True,True,True,hit,2531,882,877,0.00278025,ModelRun,
e3bc2103,google/gemma-4-31b-it,3,1,376,True,True,True,True,hit,2531,1002,997,0.00290025,ModelRun,
e3647096,google/gemma-4-31b-it,3,1,296,True,True,True,True,hit,2531,1152,1147,0.00305025,ModelRun,
f20de8b3,google/gemma-4-31b-it,3,1,479,False,False,False,False,correct_rejection,2531,952,947,0.00285025,ModelRun,
fb618ea8,google/gemma-4-31b-it,3,1,288,True,True,True,True,hit,2531,903,898,0.00280125,ModelRun,
e163a794,google/gemma-4-31b-it,3,1,168,True,True,True,True,hit,2531,914,909,0.00281225,ModelRun,
d890eba7,google/gemma-4-31b-it,3,1,349,False,False,False,False,correct_rejection,2531,1073,1068,0.00297125,ModelRun,
d8be28ba,google/gemma-4-31b-it,3,1,25,False,False,True,True,false_alarm,2531,1435,1430,0.00333325,ModelRun,
e698a28c,google/gemma-4-31b-it,3,1,136,True,True,False,False,miss,2531,1499,1494,0.00339725,ModelRun,
f8bcc765,google/gemma-4-31b-it,3,1,169,False,False,False,False,correct_rejection,2531,1302,1297,0.00320025,ModelRun,
ee02c218,google/gemma-4-31b-it,3,1,547,False,False,False,False,correct_rejection,2531,1892,1887,0.00379025,ModelRun,
fedb6929,google/gemma-4-31b-it,3,1,134,True,True,True,True,hit,2531,1108,1103,0.00300625,ModelRun,
e26b0eb8,google/gemma-4-31b-it,3,1,85,False,False,False,False,correct_rejection,2531,2602,2597,0.00450025,ModelRun,
0a0f784a,qwen/qwen3.6-plus,3,1,294,True,True,True,True,hit,7835,2086,2081,0.006614075,Alibaba,
05e4ee0c,qwen/qwen3.6-plus,3,1,122,True,True,True,True,hit,7835,3841,3836,0.010036325,Alibaba,
1bd85427,qwen/qwen3.6-plus,3,1,38,True,True,True,True,hit,7835,566,561,0.003650075,Alibaba,
0e5486aa,qwen/qwen3.6-plus,3,1,356,True,True,True,True,hit,7835,488,483,0.003497975,Alibaba,
05d893f1,qwen/qwen3.6-plus,3,1,256,True,True,True,True,hit,7835,4250,4245,0.010833875,Alibaba,
22d6166f,qwen/qwen3.6-plus,3,1,50,True,True,True,True,hit,7835,1622,1617,0.005709275,Alibaba,
218309f3,qwen/qwen3.6-plus,3,1,166,True,True,True,True,hit,7835,1592,1587,0.005650775,Alibaba,
19fdac4a,qwen/qwen3.6-plus,3,1,126,True,True,True,True,hit,7835,1819,1814,0.006093425,Alibaba,
10cdde16,qwen/qwen3.6-plus,3,1,53,False,False,True,True,false_alarm,7835,2561,2556,0.007540325,Alibaba,
21f870af,qwen/qwen3.6-plus,3,1,94,True,True,True,True,hit,7835,2615,2610,0.007645625,Alibaba,
31ca9093,qwen/qwen3.6-plus,3,1,833,False,False,False,False,correct_rejection,7835,1795,1790,0.006046625,Alibaba,
2954269c,qwen/qwen3.6-plus,3,1,347,False,False,False,False,correct_rejection,7835,2821,2816,0.008047325,Alibaba,
3d6d4d02,qwen/qwen3.6-plus,3,1,447,False,False,True,True,false_alarm,7835,2392,2387,0.007210775,Alibaba,
449bac03,qwen/qwen3.6-plus,3,1,172,True,True,True,True,hit,7835,807,802,0.004120025,Alibaba,
113d24fa,qwen/qwen3.6-plus,3,1,777,False,False,False,False,correct_rejection,7835,3109,3105,0.008608925,Alibaba,
2e8f8ed7,qwen/qwen3.6-plus,3,1,657,False,False,False,False,correct_rejection,7835,3035,3031,0.008464625,Alibaba,
1c94fbd8,qwen/qwen3.6-plus,3,1,123,False,False,False,False,correct_rejection,7835,3747,3742,0.009853025,Alibaba,
12313238,qwen/qwen3.6-plus,3,1,127,False,False,False,False,correct_rejection,7835,4031,4027,0.010406825,Alibaba,
58d1a58a,qwen/qwen3.6-plus,3,1,72,True,True,True,True,hit,7835,950,945,0.004398875,Alibaba,
502591a7,qwen/qwen3.6-plus,3,1,306,True,True,True,True,hit,7835,1276,1271,0.005034575,Alibaba,
44ffaf3a,qwen/qwen3.6-plus,3,1,10,True,True,True,True,hit,7835,1462,1457,0.005397275,Alibaba,
0dd89445,qwen/qwen3.6-plus,3,1,847,False,False,False,False,correct_rejection,7835,5357,5352,0.012992525,Alibaba,
130175d4,qwen/qwen3.6-plus,3,1,257,False,False,False,False,correct_rejection,7835,5872,5868,0.013996775,Alibaba,
5cc9a756,qwen/qwen3.6-plus,3,1,21,False,False,False,False,correct_rejection,7835,2281,2276,0.006994325,Alibaba,
4d20c127,qwen/qwen3.6-plus,3,1,249,False,False,False,False,correct_rejection,7835,2678,2673,0.007768475,Alibaba,
5ebdbc2e,qwen/qwen3.6-plus,3,1,250,True,True,True,True,hit,7835,2613,2608,0.007641725,Alibaba,
64fc5bcb,qwen/qwen3.6-plus,3,1,157,False,False,False,False,correct_rejection,7835,1107,1102,0.004705025,Alibaba,
3d920721,qwen/qwen3.6-plus,3,1,319,False,False,False,False,correct_rejection,7835,4175,4170,0.010687625,Alibaba,
563183d4,qwen/qwen3.6-plus,3,1,350,True,True,True,True,hit,7835,2996,2992,0.008388575,Alibaba,
185b5234,qwen/qwen3.6-plus,3,1,186,True,True,True,True,hit,7835,6583,6578,0.015383225,Alibaba,
65d6f5b7,qwen/qwen3.6-plus,3,1,196,True,True,True,True,hit,7835,1245,1240,0.004974125,Alibaba,
628b561b,qwen/qwen3.6-plus,3,1,204,True,True,True,True,hit,7835,2910,2905,0.008220875,Alibaba,
698b87b1,qwen/qwen3.6-plus,3,1,763,False,False,False,False,correct_rejection,7835,1845,1840,0.006144125,Alibaba,
4b4be6d1,qwen/qwen3.6-plus,3,1,163,False,False,False,False,correct_rejection,7835,5154,5150,0.012596675,Alibaba,
544626ca,qwen/qwen3.6-plus,3,1,483,False,False,True,True,false_alarm,7835,5185,5180,0.012657125,Alibaba,
66161338,qwen/qwen3.6-plus,3,1,891,False,False,False,False,correct_rejection,7835,2611,2607,0.007637825,Alibaba,
4d99533d,qwen/qwen3.6-plus,3,1,831,False,False,False,False,correct_rejection,7835,5592,5587,0.013450775,Alibaba,
61fe08a3,qwen/qwen3.6-plus,3,1,613,False,False,False,False,correct_rejection,7835,4400,4396,0.011126375,Alibaba,
675d290a,qwen/qwen3.6-plus,3,1,400,True,True,True,True,hit,7835,3065,3060,0.008523125,Alibaba,
6891cfa2,qwen/qwen3.6-plus,3,1,49,False,False,False,False,correct_rejection,7835,3207,3202,0.008800025,Alibaba,
7bcb4a12,qwen/qwen3.6-plus,3,1,99,False,False,False,False,correct_rejection,7835,2327,2322,0.007084025,Alibaba,
726bf4cc,qwen/qwen3.6-plus,3,1,173,False,False,False,False,correct_rejection,7835,3252,3247,0.008887775,Alibaba,
8f95dad8,qwen/qwen3.6-plus,3,1,551,False,False,True,True,false_alarm,7835,1066,1061,0.004625075,Alibaba,
7d38aadc,qwen/qwen3.6-plus,3,1,308,True,True,True,True,hit,7835,2241,2237,0.006916325,Alibaba,
8e14647a,qwen/qwen3.6-plus,3,1,362,True,True,True,True,hit,7835,1796,1792,0.006048575,Alibaba,
9a2fcc83,qwen/qwen3.6-plus,3,1,248,True,True,True,True,hit,7835,584,580,0.003685175,Alibaba,
8008790c,qwen/qwen3.6-plus,3,1,150,True,True,False,False,miss,7835,2712,2707,0.007834775,Alibaba,
70d81879,qwen/qwen3.6-plus,3,1,491,False,False,False,False,correct_rejection,7835,4486,4482,0.011294075,Alibaba,
5fcdb138,qwen/qwen3.6-plus,3,1,773,False,False,False,False,correct_rejection,7835,7556,7551,0.017280575,Alibaba,
64bbf5e6,qwen/qwen3.6-plus,3,1,897,False,False,False,False,correct_rejection,7835,7472,7467,0.017116775,Alibaba,
6bf851c0,qwen/qwen3.6-plus,3,1,148,True,True,True,True,hit,7835,5850,5845,0.013953875,Alibaba,
b19cbb42,qwen/qwen3.6-plus,3,1,865,False,False,False,False,correct_rejection,7835,1004,999,0.004504175,Alibaba,
7543dd29,qwen/qwen3.6-plus,3,1,216,True,True,True,True,hit,7835,5145,5140,0.012579125,Alibaba,
73cb6699,qwen/qwen3.6-plus,3,1,253,False,False,False,False,correct_rejection,7835,5832,5828,0.013918775,Alibaba,
ae87985e,qwen/qwen3.6-plus,3,1,16,True,True,True,True,hit,7835,1785,1781,0.006027125,Alibaba,
a557a177,qwen/qwen3.6-plus,3,1,889,False,False,True,True,false_alarm,7835,2534,2529,0.007487675,Alibaba,
910caf82,qwen/qwen3.6-plus,3,1,342,True,True,True,True,hit,7835,4309,4304,0.010948925,Alibaba,
c5fc02ff,qwen/qwen3.6-plus,3,1,54,True,True,True,True,hit,7835,925,920,0.004350125,Alibaba,
c61c8de5,qwen/qwen3.6-plus,3,1,392,True,True,True,True,hit,7835,994,989,0.004484675,Alibaba,
93f3f74a,qwen/qwen3.6-plus,3,1,301,False,False,False,False,correct_rejection,7835,4796,4791,0.011898575,Alibaba,
b81c6884,qwen/qwen3.6-plus,3,1,236,True,True,True,True,hit,7835,1955,1950,0.006358625,Alibaba,
c6f5e826,qwen/qwen3.6-plus,3,1,266,True,True,True,True,hit,7835,1580,1575,0.005627375,Alibaba,
c923a38e,qwen/qwen3.6-plus,3,1,208,True,True,True,True,hit,7835,2286,2281,0.007004075,Alibaba,
985a922a,qwen/qwen3.6-plus,3,1,667,False,False,False,False,correct_rejection,7835,6043,6038,0.014330225,Alibaba,
c95b8d86,qwen/qwen3.6-plus,3,1,402,True,True,True,True,hit,7835,2287,2282,0.007006025,Alibaba,
d5fd3499,qwen/qwen3.6-plus,3,1,224,True,True,True,True,hit,7835,1329,1325,0.005137925,Alibaba,
84ba010f,qwen/qwen3.6-plus,3,1,485,False,False,False,False,correct_rejection,7835,7963,7958,0.018074225,Alibaba,
c1d9ce92,qwen/qwen3.6-plus,3,1,577,False,False,False,False,correct_rejection,7835,4301,4296,0.010933325,Alibaba,
acf1c638,qwen/qwen3.6-plus,3,1,315,False,False,True,True,false_alarm,7835,5966,5961,0.014180075,Alibaba,
84b933ed,qwen/qwen3.6-plus,3,1,747,False,False,False,False,correct_rejection,7835,8826,8821,0.019757075,Alibaba,
d275422a,qwen/qwen3.6-plus,3,1,125,False,False,False,False,correct_rejection,7835,2676,2671,0.007764575,Alibaba,
b5b8a2bd,qwen/qwen3.6-plus,3,1,344,True,True,True,True,hit,7835,5183,5178,0.012653225,Alibaba,
d620def6,qwen/qwen3.6-plus,3,1,617,False,False,True,True,false_alarm,7835,1488,1483,0.005447975,Alibaba,
b77c3af9,qwen/qwen3.6-plus,3,1,66,True,True,False,False,miss,7835,4878,4873,0.012058475,Alibaba,
989e0a4b,qwen/qwen3.6-plus,3,1,901,False,False,False,False,correct_rejection,7835,7409,7405,0.016993925,Alibaba,
dd7f47fe,qwen/qwen3.6-plus,3,1,290,True,True,True,True,hit,7835,1268,1263,0.005018975,Alibaba,
d8be28ba,qwen/qwen3.6-plus,3,1,25,False,False,False,False,correct_rejection,7835,1986,1982,0.006419075,Alibaba,
e3bc2103,qwen/qwen3.6-plus,3,1,376,True,True,True,True,hit,7835,1152,1147,0.004792775,Alibaba,
ed0375c4,qwen/qwen3.6-plus,3,1,277,False,False,False,False,correct_rejection,7835,1106,1101,0.004703075,Alibaba,
f00c5f32,qwen/qwen3.6-plus,3,1,264,True,True,True,True,hit,7835,832,827,0.004168775,Alibaba,
aafd056d,qwen/qwen3.6-plus,3,1,252,True,True,True,True,hit,7835,8001,7996,0.018148325,Alibaba,
c9678ea2,qwen/qwen3.6-plus,3,1,39,False,False,False,False,correct_rejection,7835,4638,4633,0.011590475,Alibaba,
e3647096,qwen/qwen3.6-plus,3,1,296,True,True,True,True,hit,7835,1788,1783,0.006032975,Alibaba,
e698a28c,qwen/qwen3.6-plus,3,1,136,True,True,True,True,hit,7835,1628,1623,0.005720975,Alibaba,
e163a794,qwen/qwen3.6-plus,3,1,168,True,True,True,True,hit,7835,2029,2024,0.006502925,Alibaba,
05d893f1,moonshotai/kimi-k3,3,1,256,True,True,True,True,hit,5348,411,395,0.022209,Moonshot AI,
0a0f784a,moonshotai/kimi-k3,3,1,294,True,True,True,True,hit,5348,452,436,0.0221328,Moonshot AI,
05e4ee0c,moonshotai/kimi-k3,3,1,122,True,True,True,True,hit,5348,1010,994,0.031194,Moonshot AI,
e000dd00,qwen/qwen3.6-plus,3,1,251,False,False,False,False,correct_rejection,7835,3484,3479,0.009340175,Alibaba,
d890eba7,qwen/qwen3.6-plus,3,1,349,False,False,False,False,correct_rejection,7835,4211,4207,0.010757825,Alibaba,
cf522fd4,qwen/qwen3.6-plus,3,1,711,False,False,False,False,correct_rejection,7835,6001,5996,0.014248325,Alibaba,
113d24fa,moonshotai/kimi-k3,3,1,777,False,False,False,False,correct_rejection,5348,244,228,0.0190128,Moonshot AI,
0e5486aa,moonshotai/kimi-k3,3,1,356,True,True,True,True,hit,5348,624,608,0.0247128,Moonshot AI,
f8bcc765,qwen/qwen3.6-plus,3,1,169,False,False,True,True,false_alarm,7835,2067,2062,0.006577025,Alibaba,
edc72aa6,qwen/qwen3.6-plus,3,1,539,False,False,True,True,false_alarm,7835,3083,3078,0.008558225,Alibaba,
fedb6929,qwen/qwen3.6-plus,3,1,134,True,True,True,True,hit,7835,2107,2102,0.006655025,Alibaba,
12313238,moonshotai/kimi-k3,3,1,127,False,False,False,False,correct_rejection,5348,185,169,0.0181278,Moonshot AI,
0dd89445,moonshotai/kimi-k3,3,1,847,False,False,False,False,correct_rejection,5348,1276,1260,0.0344928,Moonshot AI,
1c94fbd8,moonshotai/kimi-k3,3,1,123,False,False,False,False,correct_rejection,5348,122,106,0.0171828,Moonshot AI,
10cdde16,moonshotai/kimi-k3,3,1,53,False,False,True,True,false_alarm,5348,1372,1356,0.0359328,Moonshot AI,
185b5234,moonshotai/kimi-k3,3,1,186,True,True,True,True,hit,5348,610,594,0.0245028,Moonshot AI,
f20de8b3,qwen/qwen3.6-plus,3,1,479,False,False,False,False,correct_rejection,7835,3657,3652,0.009677525,Alibaba,
fb618ea8,qwen/qwen3.6-plus,3,1,288,True,True,True,True,hit,7835,2867,2862,0.008137025,Alibaba,
22d6166f,moonshotai/kimi-k3,3,1,50,True,True,True,True,hit,5348,555,539,0.0236778,Moonshot AI,
1bd85427,moonshotai/kimi-k3,3,1,38,True,True,True,True,hit,5348,856,840,0.0281928,Moonshot AI,
2954269c,moonshotai/kimi-k3,3,1,347,False,False,False,False,correct_rejection,5348,848,832,0.0280728,Moonshot AI,
3057b598,moonshotai/kimi-k3,3,1,328,True,True,False,False,miss,5348,174,158,0.0179628,Moonshot AI,
218309f3,moonshotai/kimi-k3,3,1,166,True,True,True,True,hit,5348,1433,1417,0.0368478,Moonshot AI,
2e8f8ed7,moonshotai/kimi-k3,3,1,657,False,False,False,False,correct_rejection,5348,706,690,0.0259428,Moonshot AI,
21f870af,moonshotai/kimi-k3,3,1,94,True,True,True,True,hit,5348,2062,2046,0.0462828,Moonshot AI,
31ca9093,moonshotai/kimi-k3,3,1,833,False,False,False,False,correct_rejection,5348,1058,1042,0.0312228,Moonshot AI,
ee02c218,qwen/qwen3.6-plus,3,1,547,False,False,False,False,correct_rejection,7835,5804,5799,0.013864175,Alibaba,
3d920721,moonshotai/kimi-k3,3,1,319,False,False,False,False,correct_rejection,5348,1045,1029,0.0310278,Moonshot AI,
449bac03,moonshotai/kimi-k3,3,1,172,True,True,True,True,hit,5348,576,560,0.0239928,Moonshot AI,
3d6d4d02,moonshotai/kimi-k3,3,1,447,False,False,False,False,correct_rejection,5348,1395,1379,0.0362778,Moonshot AI,
44ffaf3a,moonshotai/kimi-k3,3,1,10,True,True,True,True,hit,5348,940,924,0.0294528,Moonshot AI,
4b4be6d1,moonshotai/kimi-k3,3,1,163,False,False,False,False,correct_rejection,5348,679,663,0.0255378,Moonshot AI,
e26b0eb8,qwen/qwen3.6-plus,3,1,85,False,False,False,False,correct_rejection,7835,7106,7101,0.016403075,Alibaba,
130175d4,moonshotai/kimi-k3,3,1,257,False,False,True,True,false_alarm,5348,3542,3526,0.0684828,Moonshot AI,
4d99533d,moonshotai/kimi-k3,3,1,831,False,False,False,False,correct_rejection,5348,863,847,0.0282978,Moonshot AI,
4d20c127,moonshotai/kimi-k3,3,1,249,False,False,False,False,correct_rejection,5348,1157,1141,0.0327078,Moonshot AI,
58d1a58a,moonshotai/kimi-k3,3,1,72,True,True,True,True,hit,5348,183,167,0.0180978,Moonshot AI,
5ebdbc2e,moonshotai/kimi-k3,3,1,250,True,True,True,True,hit,5348,396,380,0.0212928,Moonshot AI,
