trial_id,model_tag,n_objects,rotation_deg,clockwise,probe_on_target,seed,num_frames,sampling,probe_is_target,response,predicted,outcome,prompt_tokens,output_tokens,generation_time_s,error
556a981d,gemma-4-31b-it,3,40.0,False,True,100403,4,greedy,True,True,True,hit,497,2,0.4575510025024414,
564df1d0,gemma-4-31b-it,3,40.0,False,False,105400,4,greedy,False,True,True,false_alarm,497,2,0.45801854133605957,
5765cf5d,gemma-4-31b-it,3,40.0,False,True,100400,4,greedy,True,True,True,hit,497,2,0.4600987434387207,
65fb7484,gemma-4-31b-it,3,40.0,True,False,5407,4,greedy,False,True,True,false_alarm,497,2,0.4697916507720947,
67d2f210,gemma-4-31b-it,3,40.0,True,True,403,4,greedy,True,True,True,hit,497,2,0.4426867961883545,
67d324ba,gemma-4-31b-it,3,40.0,True,False,5401,4,greedy,False,True,True,false_alarm,497,2,0.4569225311279297,
6d32fdbe,gemma-4-31b-it,3,40.0,False,True,100407,4,greedy,True,True,True,hit,497,2,0.45615506172180176,
7642fff4,gemma-4-31b-it,3,40.0,True,False,5404,4,greedy,False,True,True,false_alarm,497,2,0.44493699073791504,
7d4e1a67,gemma-4-31b-it,3,40.0,True,True,404,4,greedy,True,True,True,hit,497,2,0.4695007801055908,
96f839dd,gemma-4-31b-it,3,40.0,False,False,105406,4,greedy,False,True,True,false_alarm,497,2,0.4554555416107178,
97bdb59f,gemma-4-31b-it,3,40.0,False,False,105403,4,greedy,False,True,True,false_alarm,497,2,0.4702739715576172,
9884f11f,gemma-4-31b-it,3,40.0,True,True,406,4,greedy,True,True,True,hit,497,2,0.47331857681274414,
9d5f48f9,gemma-4-31b-it,3,40.0,False,True,100404,4,greedy,True,True,True,hit,497,2,0.45063304901123047,
ae12c5d2,gemma-4-31b-it,3,40.0,False,False,105405,4,greedy,False,True,True,false_alarm,497,2,0.45372700691223145,
b1783802,gemma-4-31b-it,3,40.0,False,False,105404,4,greedy,False,True,True,false_alarm,497,2,0.45548200607299805,
ba8bcf9e,gemma-4-31b-it,3,40.0,False,False,105402,4,greedy,False,True,True,false_alarm,497,2,0.45883965492248535,
bbba90a5,gemma-4-31b-it,3,40.0,True,False,5402,4,greedy,False,True,True,false_alarm,497,2,0.4586029052734375,
c38d9e53,gemma-4-31b-it,3,40.0,False,True,100405,4,greedy,True,True,True,hit,497,2,0.46993041038513184,
e057acfa,gemma-4-31b-it,3,40.0,True,False,5403,4,greedy,False,True,True,false_alarm,497,2,0.4571526050567627,
e19ad3f7,gemma-4-31b-it,3,40.0,False,False,105407,4,greedy,False,True,True,false_alarm,497,2,0.4377577304840088,
e57f20a1,gemma-4-31b-it,3,40.0,False,False,105408,4,greedy,False,True,True,false_alarm,497,2,0.44758152961730957,
f25ddece,gemma-4-31b-it,3,40.0,True,False,5405,4,greedy,False,True,True,false_alarm,497,2,0.4389970302581787,
060b9818,gemma-4-31b-it,3,40.0,False,False,105409,4,recommended,False,True,True,false_alarm,497,2,0.45295119285583496,
0e23ec70,gemma-4-31b-it,3,40.0,True,True,401,4,recommended,True,True,True,hit,497,2,0.4024312496185303,
128ca629,gemma-4-31b-it,3,40.0,False,True,100408,4,recommended,True,True,True,hit,497,2,0.4030342102050781,
1ce7215d,gemma-4-31b-it,3,40.0,True,True,408,4,recommended,True,True,True,hit,497,2,0.4047384262084961,
1f358840,gemma-4-31b-it,3,40.0,True,False,5409,4,recommended,False,True,True,false_alarm,497,2,0.4057955741882324,
26b72eb5,gemma-4-31b-it,3,40.0,True,False,5406,4,recommended,False,True,True,false_alarm,497,2,0.40506696701049805,
2de42c4a,gemma-4-31b-it,3,40.0,True,False,5408,4,recommended,False,True,True,false_alarm,497,2,0.4050610065460205,
31d962b9,gemma-4-31b-it,3,40.0,True,True,405,4,recommended,True,True,True,hit,497,2,0.40573692321777344,
3c0091bd,gemma-4-31b-it,3,40.0,True,True,407,4,recommended,True,True,True,hit,497,2,0.4067833423614502,
3c144664,gemma-4-31b-it,3,40.0,True,False,5400,4,recommended,False,True,True,false_alarm,497,2,0.4090390205383301,
3cc8dfa0,gemma-4-31b-it,3,40.0,True,True,400,4,recommended,True,True,True,hit,497,2,0.4079704284667969,
3d720cad,gemma-4-31b-it,3,40.0,True,True,402,4,recommended,True,True,True,hit,497,2,0.40691137313842773,
3eed1589,gemma-4-31b-it,3,40.0,False,True,100402,4,recommended,True,True,True,hit,497,2,0.4055805206298828,
476754a0,gemma-4-31b-it,3,40.0,False,False,105401,4,recommended,False,True,True,false_alarm,497,2,0.4115469455718994,
4a73bc16,gemma-4-31b-it,3,40.0,False,True,100406,4,recommended,True,True,True,hit,497,2,0.40630292892456055,
4d8173d5,gemma-4-31b-it,3,40.0,False,True,100401,4,recommended,True,True,True,hit,497,2,0.4059319496154785,
52bbb35b,gemma-4-31b-it,3,40.0,False,True,100409,4,recommended,True,True,True,hit,497,2,0.40532946586608887,
53c6e3bd,gemma-4-31b-it,3,40.0,True,True,409,4,recommended,True,True,True,hit,497,2,0.4061703681945801,
556a981d,gemma-4-31b-it,3,40.0,False,True,100403,4,recommended,True,True,True,hit,497,2,0.40608644485473633,
564df1d0,gemma-4-31b-it,3,40.0,False,False,105400,4,recommended,False,True,True,false_alarm,497,2,0.40599846839904785,
5765cf5d,gemma-4-31b-it,3,40.0,False,True,100400,4,recommended,True,True,True,hit,497,2,0.4050900936126709,
65fb7484,gemma-4-31b-it,3,40.0,True,False,5407,4,recommended,False,True,True,false_alarm,497,2,0.4051778316497803,
67d2f210,gemma-4-31b-it,3,40.0,True,True,403,4,recommended,True,True,True,hit,497,2,0.40548181533813477,
67d324ba,gemma-4-31b-it,3,40.0,True,False,5401,4,recommended,False,True,True,false_alarm,497,2,0.4093017578125,
6d32fdbe,gemma-4-31b-it,3,40.0,False,True,100407,4,recommended,True,True,True,hit,497,2,0.4055311679840088,
7642fff4,gemma-4-31b-it,3,40.0,True,False,5404,4,recommended,False,True,True,false_alarm,497,2,0.40644335746765137,
7d4e1a67,gemma-4-31b-it,3,40.0,True,True,404,4,recommended,True,True,True,hit,497,2,0.40514111518859863,
96f839dd,gemma-4-31b-it,3,40.0,False,False,105406,4,recommended,False,True,True,false_alarm,497,2,0.4058413505554199,
97bdb59f,gemma-4-31b-it,3,40.0,False,False,105403,4,recommended,False,True,True,false_alarm,497,2,0.40441155433654785,
9884f11f,gemma-4-31b-it,3,40.0,True,True,406,4,recommended,True,True,True,hit,497,2,0.40730714797973633,
9d5f48f9,gemma-4-31b-it,3,40.0,False,True,100404,4,recommended,True,True,True,hit,497,2,0.4068119525909424,
ae12c5d2,gemma-4-31b-it,3,40.0,False,False,105405,4,recommended,False,True,True,false_alarm,497,2,0.4058113098144531,
b1783802,gemma-4-31b-it,3,40.0,False,False,105404,4,recommended,False,True,True,false_alarm,497,2,0.4070909023284912,
ba8bcf9e,gemma-4-31b-it,3,40.0,False,False,105402,4,recommended,False,True,True,false_alarm,497,2,0.4077467918395996,
bbba90a5,gemma-4-31b-it,3,40.0,True,False,5402,4,recommended,False,True,True,false_alarm,497,2,0.4083232879638672,
c38d9e53,gemma-4-31b-it,3,40.0,False,True,100405,4,recommended,True,True,True,hit,497,2,0.4051036834716797,
e057acfa,gemma-4-31b-it,3,40.0,True,False,5403,4,recommended,False,True,True,false_alarm,497,2,0.4086644649505615,
e19ad3f7,gemma-4-31b-it,3,40.0,False,False,105407,4,recommended,False,True,True,false_alarm,497,2,0.40441131591796875,
e57f20a1,gemma-4-31b-it,3,40.0,False,False,105408,4,recommended,False,True,True,false_alarm,497,2,0.4047081470489502,
f25ddece,gemma-4-31b-it,3,40.0,True,False,5405,4,recommended,False,True,True,false_alarm,497,2,0.40314197540283203,
060b9818,gemma-4-31b-it,3,40.0,False,False,105409,8,greedy,False,True,True,false_alarm,789,2,0.6048836708068848,
0e23ec70,gemma-4-31b-it,3,40.0,True,True,401,8,greedy,True,True,True,hit,789,2,0.6028258800506592,
128ca629,gemma-4-31b-it,3,40.0,False,True,100408,8,greedy,True,True,True,hit,789,2,0.6046273708343506,
1ce7215d,gemma-4-31b-it,3,40.0,True,True,408,8,greedy,True,True,True,hit,789,2,0.6080970764160156,
1f358840,gemma-4-31b-it,3,40.0,True,False,5409,8,greedy,False,True,True,false_alarm,789,2,0.6066124439239502,
26b72eb5,gemma-4-31b-it,3,40.0,True,False,5406,8,greedy,False,True,True,false_alarm,789,2,0.6079208850860596,
2de42c4a,gemma-4-31b-it,3,40.0,True,False,5408,8,greedy,False,True,True,false_alarm,789,2,0.6090798377990723,
31d962b9,gemma-4-31b-it,3,40.0,True,True,405,8,greedy,True,True,True,hit,789,2,0.6060314178466797,
3c0091bd,gemma-4-31b-it,3,40.0,True,True,407,8,greedy,True,True,True,hit,789,2,0.6105871200561523,
3c144664,gemma-4-31b-it,3,40.0,True,False,5400,8,greedy,False,True,True,false_alarm,789,2,0.6116063594818115,
3cc8dfa0,gemma-4-31b-it,3,40.0,True,True,400,8,greedy,True,True,True,hit,789,2,0.6122517585754395,
3d720cad,gemma-4-31b-it,3,40.0,True,True,402,8,greedy,True,True,True,hit,789,2,0.6127352714538574,
3eed1589,gemma-4-31b-it,3,40.0,False,True,100402,8,greedy,True,True,True,hit,789,2,0.6096315383911133,
476754a0,gemma-4-31b-it,3,40.0,False,False,105401,8,greedy,False,True,True,false_alarm,789,2,0.6112771034240723,
4a73bc16,gemma-4-31b-it,3,40.0,False,True,100406,8,greedy,True,True,True,hit,789,2,0.6127264499664307,
4d8173d5,gemma-4-31b-it,3,40.0,False,True,100401,8,greedy,True,True,True,hit,789,2,0.6064035892486572,
52bbb35b,gemma-4-31b-it,3,40.0,False,True,100409,8,greedy,True,True,True,hit,789,2,0.6106953620910645,
53c6e3bd,gemma-4-31b-it,3,40.0,True,True,409,8,greedy,True,True,True,hit,789,2,0.611605167388916,
556a981d,gemma-4-31b-it,3,40.0,False,True,100403,8,greedy,True,True,True,hit,789,2,0.6125462055206299,
564df1d0,gemma-4-31b-it,3,40.0,False,False,105400,8,greedy,False,True,True,false_alarm,789,2,0.6096107959747314,
5765cf5d,gemma-4-31b-it,3,40.0,False,True,100400,8,greedy,True,True,True,hit,789,2,0.6083939075469971,
65fb7484,gemma-4-31b-it,3,40.0,True,False,5407,8,greedy,False,True,True,false_alarm,789,2,0.6108801364898682,
67d2f210,gemma-4-31b-it,3,40.0,True,True,403,8,greedy,True,True,True,hit,789,2,0.6109740734100342,
67d324ba,gemma-4-31b-it,3,40.0,True,False,5401,8,greedy,False,True,True,false_alarm,789,2,0.6094653606414795,
6d32fdbe,gemma-4-31b-it,3,40.0,False,True,100407,8,greedy,True,True,True,hit,789,2,0.6066148281097412,
7642fff4,gemma-4-31b-it,3,40.0,True,False,5404,8,greedy,False,True,True,false_alarm,789,2,0.6064908504486084,
7d4e1a67,gemma-4-31b-it,3,40.0,True,True,404,8,greedy,True,True,True,hit,789,2,0.610034704208374,
96f839dd,gemma-4-31b-it,3,40.0,False,False,105406,8,greedy,False,True,True,false_alarm,789,2,0.6081342697143555,
97bdb59f,gemma-4-31b-it,3,40.0,False,False,105403,8,greedy,False,True,True,false_alarm,789,2,0.6066012382507324,
9884f11f,gemma-4-31b-it,3,40.0,True,True,406,8,greedy,True,True,True,hit,789,2,0.6094932556152344,
9d5f48f9,gemma-4-31b-it,3,40.0,False,True,100404,8,greedy,True,True,True,hit,789,2,0.6124670505523682,
ae12c5d2,gemma-4-31b-it,3,40.0,False,False,105405,8,greedy,False,True,True,false_alarm,789,2,0.6089565753936768,
b1783802,gemma-4-31b-it,3,40.0,False,False,105404,8,greedy,False,True,True,false_alarm,789,2,0.6117339134216309,
ba8bcf9e,gemma-4-31b-it,3,40.0,False,False,105402,8,greedy,False,True,True,false_alarm,789,2,0.6124072074890137,
bbba90a5,gemma-4-31b-it,3,40.0,True,False,5402,8,greedy,False,True,True,false_alarm,789,2,0.6105203628540039,
c38d9e53,gemma-4-31b-it,3,40.0,False,True,100405,8,greedy,True,True,True,hit,789,2,0.6102583408355713,
e057acfa,gemma-4-31b-it,3,40.0,True,False,5403,8,greedy,False,True,True,false_alarm,789,2,0.6079537868499756,
e19ad3f7,gemma-4-31b-it,3,40.0,False,False,105407,8,greedy,False,True,True,false_alarm,789,2,0.6077101230621338,
e57f20a1,gemma-4-31b-it,3,40.0,False,False,105408,8,greedy,False,True,True,false_alarm,789,2,0.6119992733001709,
f25ddece,gemma-4-31b-it,3,40.0,True,False,5405,8,greedy,False,True,True,false_alarm,789,2,0.6083686351776123,
060b9818,gemma-4-31b-it,3,40.0,False,False,105409,8,recommended,False,True,True,false_alarm,789,2,0.600616455078125,
0e23ec70,gemma-4-31b-it,3,40.0,True,True,401,8,recommended,True,True,True,hit,789,2,0.6037411689758301,
128ca629,gemma-4-31b-it,3,40.0,False,True,100408,8,recommended,True,True,True,hit,789,2,0.6050455570220947,
1ce7215d,gemma-4-31b-it,3,40.0,True,True,408,8,recommended,True,True,True,hit,789,2,0.6052737236022949,
1f358840,gemma-4-31b-it,3,40.0,True,False,5409,8,recommended,False,True,True,false_alarm,789,2,0.6100513935089111,
26b72eb5,gemma-4-31b-it,3,40.0,True,False,5406,8,recommended,False,True,True,false_alarm,789,2,0.6085474491119385,
2de42c4a,gemma-4-31b-it,3,40.0,True,False,5408,8,recommended,False,True,True,false_alarm,789,2,0.6095881462097168,
31d962b9,gemma-4-31b-it,3,40.0,True,True,405,8,recommended,True,True,True,hit,789,2,0.6100969314575195,
3c0091bd,gemma-4-31b-it,3,40.0,True,True,407,8,recommended,True,True,True,hit,789,2,0.6102890968322754,
3c144664,gemma-4-31b-it,3,40.0,True,False,5400,8,recommended,False,True,True,false_alarm,789,2,0.608466386795044,
3cc8dfa0,gemma-4-31b-it,3,40.0,True,True,400,8,recommended,True,True,True,hit,789,2,0.6121890544891357,
3d720cad,gemma-4-31b-it,3,40.0,True,True,402,8,recommended,True,True,True,hit,789,2,0.612565279006958,
3eed1589,gemma-4-31b-it,3,40.0,False,True,100402,8,recommended,True,True,True,hit,789,2,0.6113698482513428,
476754a0,gemma-4-31b-it,3,40.0,False,False,105401,8,recommended,False,True,True,false_alarm,789,2,0.6111266613006592,
4a73bc16,gemma-4-31b-it,3,40.0,False,True,100406,8,recommended,True,True,True,hit,789,2,0.6146442890167236,
4d8173d5,gemma-4-31b-it,3,40.0,False,True,100401,8,recommended,True,True,True,hit,789,2,0.6105775833129883,
52bbb35b,gemma-4-31b-it,3,40.0,False,True,100409,8,recommended,True,True,True,hit,789,2,0.6104919910430908,
53c6e3bd,gemma-4-31b-it,3,40.0,True,True,409,8,recommended,True,True,True,hit,789,2,0.6121158599853516,
556a981d,gemma-4-31b-it,3,40.0,False,True,100403,8,recommended,True,True,True,hit,789,2,0.611835241317749,
564df1d0,gemma-4-31b-it,3,40.0,False,False,105400,8,recommended,False,True,True,false_alarm,789,2,0.612114429473877,
5765cf5d,gemma-4-31b-it,3,40.0,False,True,100400,8,recommended,True,True,True,hit,789,2,0.611701250076294,
65fb7484,gemma-4-31b-it,3,40.0,True,False,5407,8,recommended,False,True,True,false_alarm,789,2,0.6116683483123779,
67d2f210,gemma-4-31b-it,3,40.0,True,True,403,8,recommended,True,True,True,hit,789,2,0.6090004444122314,
67d324ba,gemma-4-31b-it,3,40.0,True,False,5401,8,recommended,False,True,True,false_alarm,789,2,0.6074638366699219,
6d32fdbe,gemma-4-31b-it,3,40.0,False,True,100407,8,recommended,True,True,True,hit,789,2,0.6112887859344482,
7642fff4,gemma-4-31b-it,3,40.0,True,False,5404,8,recommended,False,True,True,false_alarm,789,2,0.6106913089752197,
7d4e1a67,gemma-4-31b-it,3,40.0,True,True,404,8,recommended,True,True,True,hit,789,2,0.6091060638427734,
96f839dd,gemma-4-31b-it,3,40.0,False,False,105406,8,recommended,False,True,True,false_alarm,789,2,0.6075608730316162,
97bdb59f,gemma-4-31b-it,3,40.0,False,False,105403,8,recommended,False,True,True,false_alarm,789,2,0.6086320877075195,
9884f11f,gemma-4-31b-it,3,40.0,True,True,406,8,recommended,True,True,True,hit,789,2,0.6131060123443604,
9d5f48f9,gemma-4-31b-it,3,40.0,False,True,100404,8,recommended,True,True,True,hit,789,2,0.6098208427429199,
ae12c5d2,gemma-4-31b-it,3,40.0,False,False,105405,8,recommended,False,True,True,false_alarm,789,2,0.615649938583374,
b1783802,gemma-4-31b-it,3,40.0,False,False,105404,8,recommended,False,True,True,false_alarm,789,2,0.6103920936584473,
ba8bcf9e,gemma-4-31b-it,3,40.0,False,False,105402,8,recommended,False,True,True,false_alarm,789,2,0.610236406326294,
bbba90a5,gemma-4-31b-it,3,40.0,True,False,5402,8,recommended,False,True,True,false_alarm,789,2,0.6136271953582764,
c38d9e53,gemma-4-31b-it,3,40.0,False,True,100405,8,recommended,True,True,True,hit,789,2,0.6093087196350098,
e057acfa,gemma-4-31b-it,3,40.0,True,False,5403,8,recommended,False,True,True,false_alarm,789,2,0.6076054573059082,
e19ad3f7,gemma-4-31b-it,3,40.0,False,False,105407,8,recommended,False,True,True,false_alarm,789,2,0.6112575531005859,
e57f20a1,gemma-4-31b-it,3,40.0,False,False,105408,8,recommended,False,True,True,false_alarm,789,2,0.613248348236084,
f25ddece,gemma-4-31b-it,3,40.0,True,False,5405,8,recommended,False,True,True,false_alarm,789,2,0.6064453125,
060b9818,gemma-4-31b-it,3,40.0,False,False,105409,16,greedy,False,False,False,correct_rejection,1373,2,0.9476809501647949,
0e23ec70,gemma-4-31b-it,3,40.0,True,True,401,16,greedy,True,False,False,miss,1373,2,0.9562563896179199,
128ca629,gemma-4-31b-it,3,40.0,False,True,100408,16,greedy,True,False,False,miss,1373,2,0.9578039646148682,
1ce7215d,gemma-4-31b-it,3,40.0,True,True,408,16,greedy,True,True,True,hit,1373,2,0.9588825702667236,
1f358840,gemma-4-31b-it,3,40.0,True,False,5409,16,greedy,False,False,False,correct_rejection,1373,2,0.9635837078094482,
26b72eb5,gemma-4-31b-it,3,40.0,True,False,5406,16,greedy,False,False,False,correct_rejection,1373,2,0.9672162532806396,
2de42c4a,gemma-4-31b-it,3,40.0,True,False,5408,16,greedy,False,True,True,false_alarm,1373,2,0.9691581726074219,
31d962b9,gemma-4-31b-it,3,40.0,True,True,405,16,greedy,True,True,True,hit,1373,2,0.9725255966186523,
3c0091bd,gemma-4-31b-it,3,40.0,True,True,407,16,greedy,True,True,True,hit,1373,2,0.9759743213653564,
3c144664,gemma-4-31b-it,3,40.0,True,False,5400,16,greedy,False,True,True,false_alarm,1373,2,0.9738113880157471,
3cc8dfa0,gemma-4-31b-it,3,40.0,True,True,400,16,greedy,True,True,True,hit,1373,2,0.9760448932647705,
3d720cad,gemma-4-31b-it,3,40.0,True,True,402,16,greedy,True,False,False,miss,1373,2,0.9722559452056885,
3eed1589,gemma-4-31b-it,3,40.0,False,True,100402,16,greedy,True,True,True,hit,1373,2,0.9644460678100586,
476754a0,gemma-4-31b-it,3,40.0,False,False,105401,16,greedy,False,False,False,correct_rejection,1373,2,0.9739298820495605,
4a73bc16,gemma-4-31b-it,3,40.0,False,True,100406,16,greedy,True,False,False,miss,1373,2,0.9721355438232422,
4d8173d5,gemma-4-31b-it,3,40.0,False,True,100401,16,greedy,True,True,True,hit,1373,2,0.973975658416748,
52bbb35b,gemma-4-31b-it,3,40.0,False,True,100409,16,greedy,True,True,True,hit,1373,2,0.9782078266143799,
53c6e3bd,gemma-4-31b-it,3,40.0,True,True,409,16,greedy,True,False,False,miss,1373,2,0.9737164974212646,
556a981d,gemma-4-31b-it,3,40.0,False,True,100403,16,greedy,True,True,True,hit,1373,2,0.9756383895874023,
564df1d0,gemma-4-31b-it,3,40.0,False,False,105400,16,greedy,False,True,True,false_alarm,1373,2,0.9719042778015137,
5765cf5d,gemma-4-31b-it,3,40.0,False,True,100400,16,greedy,True,False,False,miss,1373,2,0.971179723739624,
65fb7484,gemma-4-31b-it,3,40.0,True,False,5407,16,greedy,False,False,False,correct_rejection,1373,2,0.9693429470062256,
67d2f210,gemma-4-31b-it,3,40.0,True,True,403,16,greedy,True,False,False,miss,1373,2,0.9721634387969971,
67d324ba,gemma-4-31b-it,3,40.0,True,False,5401,16,greedy,False,False,False,correct_rejection,1373,2,0.9649019241333008,
6d32fdbe,gemma-4-31b-it,3,40.0,False,True,100407,16,greedy,True,True,True,hit,1373,2,0.9685673713684082,
7642fff4,gemma-4-31b-it,3,40.0,True,False,5404,16,greedy,False,True,True,false_alarm,1373,2,0.9672925472259521,
7d4e1a67,gemma-4-31b-it,3,40.0,True,True,404,16,greedy,True,False,False,miss,1373,2,0.9717979431152344,
96f839dd,gemma-4-31b-it,3,40.0,False,False,105406,16,greedy,False,False,False,correct_rejection,1373,2,0.9700875282287598,
97bdb59f,gemma-4-31b-it,3,40.0,False,False,105403,16,greedy,False,False,False,correct_rejection,1373,2,0.967871904373169,
9884f11f,gemma-4-31b-it,3,40.0,True,True,406,16,greedy,True,False,False,miss,1373,2,0.9729492664337158,
9d5f48f9,gemma-4-31b-it,3,40.0,False,True,100404,16,greedy,True,True,True,hit,1373,2,0.9737749099731445,
ae12c5d2,gemma-4-31b-it,3,40.0,False,False,105405,16,greedy,False,False,False,correct_rejection,1373,2,0.9740557670593262,
b1783802,gemma-4-31b-it,3,40.0,False,False,105404,16,greedy,False,False,False,correct_rejection,1373,2,0.9721853733062744,
ba8bcf9e,gemma-4-31b-it,3,40.0,False,False,105402,16,greedy,False,False,False,correct_rejection,1373,2,0.9751429557800293,
bbba90a5,gemma-4-31b-it,3,40.0,True,False,5402,16,greedy,False,False,False,correct_rejection,1373,2,0.9731113910675049,
c38d9e53,gemma-4-31b-it,3,40.0,False,True,100405,16,greedy,True,False,False,miss,1373,2,0.9690978527069092,
e057acfa,gemma-4-31b-it,3,40.0,True,False,5403,16,greedy,False,False,False,correct_rejection,1373,2,0.9722573757171631,
e19ad3f7,gemma-4-31b-it,3,40.0,False,False,105407,16,greedy,False,True,True,false_alarm,1373,2,0.9705464839935303,
e57f20a1,gemma-4-31b-it,3,40.0,False,False,105408,16,greedy,False,False,False,correct_rejection,1373,2,0.9733519554138184,
f25ddece,gemma-4-31b-it,3,40.0,True,False,5405,16,greedy,False,False,False,correct_rejection,1373,2,0.9720199108123779,
060b9818,gemma-4-31b-it,3,40.0,False,False,105409,16,recommended,False,False,False,correct_rejection,1373,2,0.9519941806793213,
0e23ec70,gemma-4-31b-it,3,40.0,True,True,401,16,recommended,True,False,False,miss,1373,2,0.9582076072692871,
128ca629,gemma-4-31b-it,3,40.0,False,True,100408,16,recommended,True,True,True,hit,1373,2,0.9609894752502441,
1ce7215d,gemma-4-31b-it,3,40.0,True,True,408,16,recommended,True,True,True,hit,1373,2,0.9617319107055664,
1f358840,gemma-4-31b-it,3,40.0,True,False,5409,16,recommended,False,False,False,correct_rejection,1373,2,0.959613561630249,
26b72eb5,gemma-4-31b-it,3,40.0,True,False,5406,16,recommended,False,False,False,correct_rejection,1373,2,0.9668936729431152,
2de42c4a,gemma-4-31b-it,3,40.0,True,False,5408,16,recommended,False,True,True,false_alarm,1373,2,0.9740078449249268,
31d962b9,gemma-4-31b-it,3,40.0,True,True,405,16,recommended,True,True,True,hit,1373,2,0.9743263721466064,
3c0091bd,gemma-4-31b-it,3,40.0,True,True,407,16,recommended,True,True,True,hit,1373,2,1.183875322341919,
3c144664,gemma-4-31b-it,3,40.0,True,False,5400,16,recommended,False,True,True,false_alarm,1373,2,0.97039794921875,
3cc8dfa0,gemma-4-31b-it,3,40.0,True,True,400,16,recommended,True,True,True,hit,1373,2,0.9742703437805176,
3d720cad,gemma-4-31b-it,3,40.0,True,True,402,16,recommended,True,False,False,miss,1373,2,0.979705810546875,
3eed1589,gemma-4-31b-it,3,40.0,False,True,100402,16,recommended,True,True,True,hit,1373,2,0.9753797054290771,
476754a0,gemma-4-31b-it,3,40.0,False,False,105401,16,recommended,False,False,False,correct_rejection,1373,2,0.9728589057922363,
4a73bc16,gemma-4-31b-it,3,40.0,False,True,100406,16,recommended,True,False,False,miss,1373,2,0.9747569561004639,
4d8173d5,gemma-4-31b-it,3,40.0,False,True,100401,16,recommended,True,True,True,hit,1373,2,0.9742434024810791,
52bbb35b,gemma-4-31b-it,3,40.0,False,True,100409,16,recommended,True,False,False,miss,1373,2,0.9762096405029297,
53c6e3bd,gemma-4-31b-it,3,40.0,True,True,409,16,recommended,True,False,False,miss,1373,2,0.9734618663787842,
556a981d,gemma-4-31b-it,3,40.0,False,True,100403,16,recommended,True,True,True,hit,1373,2,0.9740018844604492,
564df1d0,gemma-4-31b-it,3,40.0,False,False,105400,16,recommended,False,True,True,false_alarm,1373,2,0.9729447364807129,
5765cf5d,gemma-4-31b-it,3,40.0,False,True,100400,16,recommended,True,False,False,miss,1373,2,0.9727461338043213,
65fb7484,gemma-4-31b-it,3,40.0,True,False,5407,16,recommended,False,False,False,correct_rejection,1373,2,0.9705448150634766,
67d2f210,gemma-4-31b-it,3,40.0,True,True,403,16,recommended,True,False,False,miss,1373,2,0.9717695713043213,
67d324ba,gemma-4-31b-it,3,40.0,True,False,5401,16,recommended,False,False,False,correct_rejection,1373,2,0.966160774230957,
6d32fdbe,gemma-4-31b-it,3,40.0,False,True,100407,16,recommended,True,True,True,hit,1373,2,0.9689188003540039,
7642fff4,gemma-4-31b-it,3,40.0,True,False,5404,16,recommended,False,False,False,correct_rejection,1373,2,0.968482494354248,
