trial_id,model,rotation_deg,variant,n_objects,seed,probe_on_target,probe_is_target,response,predicted,outcome,prompt_tokens,completion_tokens,reasoning_tokens,cost,error
1ef8d69b,google/gemma-4-31b-it,40,stretched,3,10,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
e8c2aa9a,google/gemma-4-31b-it,40,stretched,3,14,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
8def99aa,google/gemma-4-31b-it,40,stretched,3,13,False,False,False,False,correct_rejection,2541,2,0,0.00022937,
23155e8b,google/gemma-4-31b-it,40,stretched,3,15,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
dac41082,google/gemma-4-31b-it,40,stretched,3,16,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
0d9134c0,google/gemma-4-31b-it,40,stretched,3,17,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
287d462b,google/gemma-4-31b-it,40,stretched,3,19,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
2a7288cd,google/gemma-4-31b-it,40,stretched,3,18,False,False,False,False,correct_rejection,2543,2,0,0.00025498,
76846efe,google/gemma-4-31b-it,80,native,3,0,True,True,False,False,miss,2541,2,0,0.00022169,
aef8e601,google/gemma-4-31b-it,80,native,3,5,True,True,False,False,miss,2541,2,0,0.00022169,
c78fbf38,google/gemma-4-31b-it,80,native,3,2,True,True,True,True,hit,2541,2,0,0.00022937,
a565b4bb,google/gemma-4-31b-it,80,native,3,3,True,True,False,False,miss,2541,2,0,0.00022169,
c9462905,google/gemma-4-31b-it,80,native,3,1,True,True,False,False,miss,2541,2,0,0.00022169,
fe2307a8,google/gemma-4-31b-it,80,native,3,4,True,True,True,True,hit,2541,2,0,0.00022169,
72d1ef7c,google/gemma-4-31b-it,80,native,3,7,True,True,True,True,hit,2541,2,0,0.00022169,
1025d084,google/gemma-4-31b-it,80,native,3,8,True,True,False,False,miss,2541,2,0,0.00022937,
854cedd5,google/gemma-4-31b-it,80,native,3,6,True,True,False,False,miss,2541,2,0,0.00022937,
359e3098,google/gemma-4-31b-it,80,native,3,9,True,True,True,True,hit,2541,2,0,0.00022937,
64b2d4a0,google/gemma-4-31b-it,80,native,3,11,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
fddb1aed,google/gemma-4-31b-it,80,native,3,13,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
0a34bf00,google/gemma-4-31b-it,80,native,3,10,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
f619e370,google/gemma-4-31b-it,80,native,3,12,False,False,True,True,false_alarm,2541,2,0,0.00022169,
7f2ecda4,google/gemma-4-31b-it,80,native,3,14,False,False,True,True,false_alarm,2541,2,0,0.00022169,
e9957ce0,google/gemma-4-31b-it,80,native,3,15,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
0ccbbb14,google/gemma-4-31b-it,80,native,3,16,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
a37370ac,google/gemma-4-31b-it,80,native,3,18,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
a0a2e67b,google/gemma-4-31b-it,80,native,3,17,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
4a922341,google/gemma-4-31b-it,80,native,3,19,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
9bf866b1,google/gemma-4-31b-it,80,stretched,3,3,True,True,True,True,hit,2541,2,0,0.00022937,
a53490c0,google/gemma-4-31b-it,80,stretched,3,0,True,True,False,False,miss,2541,2,0,0.00022169,
e03f60c1,google/gemma-4-31b-it,80,stretched,3,2,True,True,False,False,miss,2541,2,0,0.00022169,
d609d316,google/gemma-4-31b-it,80,stretched,3,6,True,True,True,True,hit,2541,2,0,0.00022937,
7a5cfc3b,google/gemma-4-31b-it,80,stretched,3,1,True,True,False,False,miss,2541,2,0,0.00022169,
daf02fcd,google/gemma-4-31b-it,80,stretched,3,5,True,True,False,False,miss,2541,2,0,0.00022169,
94bd9515,google/gemma-4-31b-it,80,stretched,3,8,True,True,False,False,miss,2541,2,0,0.00022169,
2e00ad04,google/gemma-4-31b-it,80,stretched,3,7,True,True,False,False,miss,2541,2,0,0.00022169,
f4cf4f85,google/gemma-4-31b-it,80,stretched,3,9,True,True,False,False,miss,2541,2,0,0.00022169,
976c8f45,google/gemma-4-31b-it,80,stretched,3,12,False,False,True,True,false_alarm,2541,2,0,0.00022169,
a1fb2230,google/gemma-4-31b-it,80,stretched,3,4,True,True,True,True,hit,2541,2,0,0.00022169,
cd51e16b,google/gemma-4-31b-it,80,stretched,3,13,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
83b50790,google/gemma-4-31b-it,80,stretched,3,14,False,False,True,True,false_alarm,2541,2,0,0.00022169,
0852d94f,google/gemma-4-31b-it,80,stretched,3,15,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
8d1a1a76,google/gemma-4-31b-it,80,stretched,3,11,False,False,False,False,correct_rejection,2541,2,0,0.00022937,
af7f6e08,google/gemma-4-31b-it,80,stretched,3,16,False,False,False,False,correct_rejection,2541,2,0,0.00022937,
1f71e1ee,google/gemma-4-31b-it,80,stretched,3,18,False,False,False,False,correct_rejection,2541,2,0,0.00022937,
c7e4b87b,google/gemma-4-31b-it,80,stretched,3,10,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
22e97c4c,google/gemma-4-31b-it,80,stretched,3,17,False,False,False,False,correct_rejection,2541,2,0,0.00022937,
7a820cb9,google/gemma-4-31b-it,80,stretched,3,19,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
2596b68f,google/gemma-4-31b-it,120,native,3,1,True,True,False,False,miss,2543,2,0,0.00025498,
54705979,google/gemma-4-31b-it,120,native,3,2,True,True,False,False,miss,2541,2,0,0.00022937,
72189696,google/gemma-4-31b-it,120,native,3,0,True,True,False,False,miss,2541,2,0,0.00022937,
4ed990ac,google/gemma-4-31b-it,120,native,3,3,True,True,False,False,miss,2541,2,0,0.00022169,
204a8b50,google/gemma-4-31b-it,120,native,3,4,True,True,False,False,miss,2541,2,0,0.00022169,
aced0c64,google/gemma-4-31b-it,120,native,3,5,True,True,False,False,miss,2541,2,0,0.00022169,
dcf29159,google/gemma-4-31b-it,120,native,3,6,True,True,False,False,miss,2541,2,0,0.00022937,
d6919e3e,google/gemma-4-31b-it,120,native,3,8,True,True,False,False,miss,2541,2,0,0.00022169,
bf8057a0,google/gemma-4-31b-it,120,native,3,7,True,True,False,False,miss,2541,2,0,0.00022937,
b9a3ecab,google/gemma-4-31b-it,120,native,3,10,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
423bdb5a,google/gemma-4-31b-it,120,native,3,11,False,False,False,False,correct_rejection,2541,2,0,0.00022937,
6c907e28,google/gemma-4-31b-it,120,native,3,9,True,True,False,False,miss,2541,2,0,0.00022169,
c247b925,google/gemma-4-31b-it,120,native,3,13,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
bf687b57,google/gemma-4-31b-it,120,native,3,12,False,False,True,True,false_alarm,2541,2,0,0.00022169,
ec888bd3,google/gemma-4-31b-it,120,native,3,14,False,False,True,True,false_alarm,2541,2,0,0.00022169,
315f9b79,google/gemma-4-31b-it,120,native,3,15,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
74c2bf2f,google/gemma-4-31b-it,120,native,3,16,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
3b25e823,google/gemma-4-31b-it,120,native,3,17,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
b2da1008,google/gemma-4-31b-it,120,native,3,18,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
59d4c7eb,google/gemma-4-31b-it,120,native,3,19,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
a580fc0b,google/gemma-4-31b-it,120,stretched,3,1,True,True,False,False,miss,2541,2,0,0.00022169,
207816e5,google/gemma-4-31b-it,120,stretched,3,4,True,True,False,False,miss,2541,2,0,0.00022169,
5573b47f,google/gemma-4-31b-it,120,stretched,3,0,True,True,False,False,miss,2541,2,0,0.00022169,
e03a0af5,google/gemma-4-31b-it,120,stretched,3,2,True,True,False,False,miss,2541,2,0,0.00022169,
f5b2ff23,google/gemma-4-31b-it,120,stretched,3,8,True,True,False,False,miss,2541,2,0,0.00022169,
7033338e,google/gemma-4-31b-it,120,stretched,3,9,True,True,False,False,miss,2541,2,0,0.00022937,
a9b3bf5e,google/gemma-4-31b-it,120,stretched,3,5,True,True,False,False,miss,2541,2,0,0.00022169,
5cc74377,google/gemma-4-31b-it,120,stretched,3,3,True,True,False,False,miss,2541,2,0,0.00022169,
105ea628,google/gemma-4-31b-it,120,stretched,3,6,True,True,False,False,miss,2541,2,0,0.00022169,
928c28e3,google/gemma-4-31b-it,120,stretched,3,10,False,False,False,False,correct_rejection,2541,2,0,0.00022937,
228abdc7,google/gemma-4-31b-it,120,stretched,3,11,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
7f090f00,google/gemma-4-31b-it,120,stretched,3,7,True,True,False,False,miss,2541,2,0,0.00022169,
6656acfc,google/gemma-4-31b-it,120,stretched,3,14,False,False,True,True,false_alarm,2541,2,0,0.00022169,
628d19d5,google/gemma-4-31b-it,120,stretched,3,13,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
73753025,google/gemma-4-31b-it,120,stretched,3,16,False,False,False,False,correct_rejection,2541,2,0,0.00022937,
20c6c1a9,google/gemma-4-31b-it,120,stretched,3,15,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
71471ac5,google/gemma-4-31b-it,120,stretched,3,12,False,False,True,True,false_alarm,2541,2,0,0.00022169,
f36a9ce6,google/gemma-4-31b-it,120,stretched,3,18,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
87d786f4,google/gemma-4-31b-it,120,stretched,3,19,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
a2f9243f,google/gemma-4-31b-it,120,stretched,3,17,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
7b7e3216,google/gemma-4-31b-it,160,native,3,0,True,True,True,True,hit,2541,2,0,0.00022937,
037d2703,google/gemma-4-31b-it,160,native,3,5,True,True,False,False,miss,2541,2,0,0.00022937,
18988afb,google/gemma-4-31b-it,160,native,3,4,True,True,False,False,miss,2541,2,0,0.00022937,
2d3c8287,google/gemma-4-31b-it,160,native,3,6,True,True,False,False,miss,2541,2,0,0.00022937,
5d36708c,google/gemma-4-31b-it,160,native,3,7,True,True,False,False,miss,2541,2,0,0.00022937,
d409a7f1,google/gemma-4-31b-it,160,native,3,8,True,True,False,False,miss,2541,2,0,0.00022169,
9691258d,google/gemma-4-31b-it,160,native,3,9,True,True,False,False,miss,2541,2,0,0.00022169,
46ec779b,google/gemma-4-31b-it,160,native,3,2,True,True,False,False,miss,2541,2,0,0.00022169,
865feb47,google/gemma-4-31b-it,160,native,3,10,False,False,True,True,false_alarm,2541,2,0,0.00022169,
3ec72b5f,google/gemma-4-31b-it,160,native,3,12,False,False,False,False,correct_rejection,2541,2,0,0.00022937,
af002f18,google/gemma-4-31b-it,160,native,3,14,False,False,True,True,false_alarm,2541,2,0,0.00022937,
1b80890a,google/gemma-4-31b-it,160,native,3,1,True,True,False,False,miss,2543,2,0,0.00025498,
e59a61fc,google/gemma-4-31b-it,160,native,3,15,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
6d4df6ef,google/gemma-4-31b-it,160,native,3,16,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
55aa7e63,google/gemma-4-31b-it,160,native,3,3,True,True,False,False,miss,2543,2,0,0.00025498,
8902f048,google/gemma-4-31b-it,160,native,3,13,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
184e6145,google/gemma-4-31b-it,160,native,3,11,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
32bc683f,google/gemma-4-31b-it,160,native,3,19,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
b52be8dd,google/gemma-4-31b-it,160,native,3,17,False,False,True,True,false_alarm,2541,2,0,0.00022169,
a56a5b07,google/gemma-4-31b-it,160,native,3,18,False,False,True,True,false_alarm,2541,2,0,0.00022169,
8d804274,google/gemma-4-31b-it,160,stretched,3,4,True,True,False,False,miss,2541,2,0,0.00022937,
5fd1a38b,google/gemma-4-31b-it,160,stretched,3,2,True,True,False,False,miss,2541,2,0,0.00022937,
39fa1843,google/gemma-4-31b-it,160,stretched,3,0,True,True,False,False,miss,2541,2,0,0.00022937,
927d5a11,google/gemma-4-31b-it,160,stretched,3,6,True,True,False,False,miss,2541,2,0,0.00022937,
92d53a1b,google/gemma-4-31b-it,160,stretched,3,7,True,True,False,False,miss,2541,2,0,0.00022169,
59b97e5a,google/gemma-4-31b-it,160,stretched,3,8,True,True,False,False,miss,2541,2,0,0.00022169,
0100449c,google/gemma-4-31b-it,160,stretched,3,1,True,True,False,False,miss,2541,2,0,0.00022169,
ed3f87e0,google/gemma-4-31b-it,160,stretched,3,5,True,True,False,False,miss,2541,2,0,0.00022169,
7b7ec3fe,google/gemma-4-31b-it,160,stretched,3,3,True,True,False,False,miss,2541,2,0,0.00022169,
7652016e,google/gemma-4-31b-it,160,stretched,3,9,True,True,False,False,miss,2541,2,0,0.00022169,
822984fe,google/gemma-4-31b-it,160,stretched,3,14,False,False,True,True,false_alarm,2543,2,0,0.00025498,
80b7f79a,google/gemma-4-31b-it,160,stretched,3,10,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
e0621eeb,google/gemma-4-31b-it,160,stretched,3,12,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
9b489f00,google/gemma-4-31b-it,160,stretched,3,11,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
d8290314,google/gemma-4-31b-it,160,stretched,3,15,False,False,False,False,correct_rejection,2541,2,0,0.00022937,
5f36b412,google/gemma-4-31b-it,160,stretched,3,16,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
612b14c8,google/gemma-4-31b-it,160,stretched,3,19,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
2e1e87ab,google/gemma-4-31b-it,160,stretched,3,18,False,False,True,True,false_alarm,2541,2,0,0.00022937,
9d842f1c,google/gemma-4-31b-it,160,stretched,3,17,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
6ee939a6,google/gemma-4-31b-it,160,stretched,3,13,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
01007943,google/gemma-4-31b-it,200,native,3,0,True,True,False,False,miss,2543,2,0,0.00025498,
ffe87f3a,google/gemma-4-31b-it,200,native,3,3,True,True,False,False,miss,2541,2,0,0.00022169,
78d97c5b,google/gemma-4-31b-it,200,native,3,1,True,True,False,False,miss,2541,2,0,0.00022169,
2b3a6578,google/gemma-4-31b-it,200,native,3,2,True,True,False,False,miss,2541,2,0,0.00022169,
3a382e8a,google/gemma-4-31b-it,200,native,3,5,True,True,False,False,miss,2541,2,0,0.00022169,
59851d8c,google/gemma-4-31b-it,200,native,3,4,True,True,False,False,miss,2541,2,0,0.00022169,
d9b1b9ee,google/gemma-4-31b-it,200,native,3,7,True,True,False,False,miss,2541,2,0,0.00022937,
11fac5a3,google/gemma-4-31b-it,200,native,3,8,True,True,False,False,miss,2541,2,0,0.00022169,
bbce824e,google/gemma-4-31b-it,200,native,3,6,True,True,False,False,miss,2541,2,0,0.00022169,
6b57fbda,google/gemma-4-31b-it,200,native,3,10,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
644bef45,google/gemma-4-31b-it,200,native,3,9,True,True,False,False,miss,2541,2,0,0.00022169,
be1535d5,google/gemma-4-31b-it,200,native,3,12,False,False,False,False,correct_rejection,2541,2,0,0.00022937,
c830f164,google/gemma-4-31b-it,200,native,3,11,False,False,True,True,false_alarm,2541,2,0,0.00022169,
ed609e57,google/gemma-4-31b-it,200,native,3,14,False,False,True,True,false_alarm,2541,2,0,0.00022169,
579da32b,google/gemma-4-31b-it,200,native,3,13,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
06f2d057,google/gemma-4-31b-it,200,native,3,17,False,False,True,True,false_alarm,2541,2,0,0.00022169,
0ef7f0fd,google/gemma-4-31b-it,200,native,3,16,False,False,True,True,false_alarm,2541,2,0,0.00022169,
47ec1421,google/gemma-4-31b-it,200,native,3,18,False,False,True,True,false_alarm,2541,2,0,0.00022169,
d9f2acb4,google/gemma-4-31b-it,200,native,3,19,False,False,True,True,false_alarm,2541,2,0,0.00022169,
04821b45,google/gemma-4-31b-it,200,native,3,15,False,False,True,True,false_alarm,2541,2,0,0.00022169,
17013b45,google/gemma-4-31b-it,200,stretched,3,2,True,True,False,False,miss,2541,2,0,0.00022169,
e537df28,google/gemma-4-31b-it,200,stretched,3,1,True,True,False,False,miss,2541,2,0,0.00022169,
2905d386,google/gemma-4-31b-it,200,stretched,3,3,True,True,False,False,miss,2541,2,0,0.00022169,
a2b48a16,google/gemma-4-31b-it,200,stretched,3,7,True,True,False,False,miss,2541,2,0,0.00022169,
4da9ca82,google/gemma-4-31b-it,200,stretched,3,0,True,True,False,False,miss,2541,2,0,0.00022169,
5b6c0252,google/gemma-4-31b-it,200,stretched,3,8,True,True,False,False,miss,2541,2,0,0.00022937,
e3216c8e,google/gemma-4-31b-it,200,stretched,3,5,True,True,False,False,miss,2541,2,0,0.00022169,
be65ee07,google/gemma-4-31b-it,200,stretched,3,4,True,True,False,False,miss,2541,2,0,0.00022937,
7d5d803b,google/gemma-4-31b-it,200,stretched,3,9,True,True,False,False,miss,2541,2,0,0.00022169,
9f8d3624,google/gemma-4-31b-it,200,stretched,3,11,False,False,True,True,false_alarm,2541,2,0,0.00022169,
8e702f5d,google/gemma-4-31b-it,200,stretched,3,13,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
00e2c353,google/gemma-4-31b-it,200,stretched,3,14,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
e3cd3bb3,google/gemma-4-31b-it,200,stretched,3,12,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
d23bb17d,google/gemma-4-31b-it,200,stretched,3,15,False,False,True,True,false_alarm,2541,2,0,0.00022169,
b2590981,google/gemma-4-31b-it,200,stretched,3,16,False,False,True,True,false_alarm,2541,2,0,0.00022169,
6b237e6f,google/gemma-4-31b-it,200,stretched,3,19,False,False,True,True,false_alarm,2541,2,0,0.00022169,
3cd19304,google/gemma-4-31b-it,200,stretched,3,18,False,False,True,True,false_alarm,2541,2,0,0.00022169,
31d211ad,google/gemma-4-31b-it,200,stretched,3,10,False,False,True,True,false_alarm,2541,2,0,0.00022937,
1b6d1077,google/gemma-4-31b-it,200,stretched,3,17,False,False,True,True,false_alarm,2541,2,0,0.00022169,
005af7a9,google/gemma-4-31b-it,200,stretched,3,6,True,True,False,False,miss,2543,2,0,0.00025498,
1345214a,google/gemma-4-31b-it,240,native,3,4,True,True,False,False,miss,2541,2,0,0.00022169,
4fb8cbb2,google/gemma-4-31b-it,240,native,3,0,True,True,True,True,hit,2541,2,0,0.00022169,
96dc7775,google/gemma-4-31b-it,240,native,3,1,True,True,False,False,miss,2541,2,0,0.00022169,
1e5f57fb,google/gemma-4-31b-it,240,native,3,3,True,True,False,False,miss,2541,2,0,0.00022937,
18611695,google/gemma-4-31b-it,240,native,3,7,True,True,False,False,miss,2541,2,0,0.00022169,
c19da058,google/gemma-4-31b-it,240,native,3,2,True,True,False,False,miss,2541,2,0,0.00022169,
ae73ba32,google/gemma-4-31b-it,240,native,3,5,True,True,False,False,miss,2541,2,0,0.00022169,
04c78c4f,google/gemma-4-31b-it,240,native,3,6,True,True,False,False,miss,2541,2,0,0.00022169,
61ac7cd1,google/gemma-4-31b-it,240,native,3,9,True,True,False,False,miss,2541,2,0,0.00022169,
d40520bb,google/gemma-4-31b-it,240,native,3,8,True,True,False,False,miss,2541,2,0,0.00022169,
685e1bb6,google/gemma-4-31b-it,240,native,3,10,False,False,True,True,false_alarm,2541,2,0,0.00022937,
3328ebb4,google/gemma-4-31b-it,240,native,3,12,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
cfdb9615,google/gemma-4-31b-it,240,native,3,11,False,False,True,True,false_alarm,2541,2,0,0.00022169,
fcfdea3b,google/gemma-4-31b-it,240,native,3,13,False,False,True,True,false_alarm,2541,2,0,0.00022169,
8ebe0929,google/gemma-4-31b-it,240,native,3,15,False,False,True,True,false_alarm,2541,2,0,0.00022169,
c8a1cd42,google/gemma-4-31b-it,240,native,3,17,False,False,True,True,false_alarm,2541,2,0,0.00022169,
17b8fb37,google/gemma-4-31b-it,240,native,3,19,False,False,True,True,false_alarm,2541,2,0,0.00022169,
36c849df,google/gemma-4-31b-it,240,native,3,14,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
39fe851d,google/gemma-4-31b-it,240,native,3,18,False,False,True,True,false_alarm,2541,2,0,0.00022169,
d1f507f9,google/gemma-4-31b-it,240,native,3,16,False,False,True,True,false_alarm,2541,2,0,0.00022169,
dd751fea,google/gemma-4-31b-it,240,stretched,3,1,True,True,False,False,miss,2541,2,0,0.00022169,
0a6e5112,google/gemma-4-31b-it,240,stretched,3,3,True,True,False,False,miss,2541,2,0,0.00022169,
b037b338,google/gemma-4-31b-it,240,stretched,3,0,True,True,False,False,miss,2541,2,0,0.00022169,
678d872a,google/gemma-4-31b-it,240,stretched,3,2,True,True,False,False,miss,2541,2,0,0.00022169,
6675ca26,google/gemma-4-31b-it,240,stretched,3,6,True,True,False,False,miss,2541,2,0,0.00022169,
84028a3a,google/gemma-4-31b-it,240,stretched,3,4,True,True,False,False,miss,2541,2,0,0.00022169,
718578aa,google/gemma-4-31b-it,240,stretched,3,5,True,True,False,False,miss,2541,2,0,0.00022169,
0fdb312b,google/gemma-4-31b-it,240,stretched,3,7,True,True,False,False,miss,2541,2,0,0.00022169,
5d89837c,google/gemma-4-31b-it,240,stretched,3,9,True,True,False,False,miss,2541,2,0,0.00022169,
9e60ad79,google/gemma-4-31b-it,240,stretched,3,8,True,True,False,False,miss,2541,2,0,0.00022169,
aa33afe2,google/gemma-4-31b-it,240,stretched,3,13,False,False,True,True,false_alarm,2541,2,0,0.00022169,
fcd0631b,google/gemma-4-31b-it,240,stretched,3,14,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
39e16e85,google/gemma-4-31b-it,240,stretched,3,15,False,False,True,True,false_alarm,2541,2,0,0.00022169,
c391e93d,google/gemma-4-31b-it,240,stretched,3,16,False,False,True,True,false_alarm,2541,2,0,0.00022169,
0c8c42ad,google/gemma-4-31b-it,240,stretched,3,18,False,False,True,True,false_alarm,2541,2,0,0.00022937,
6bdeee8a,google/gemma-4-31b-it,240,stretched,3,19,False,False,True,True,false_alarm,2541,2,0,0.00022169,
848fdd09,google/gemma-4-31b-it,240,stretched,3,10,False,False,True,True,false_alarm,2543,2,0,0.00025498,
8c572838,google/gemma-4-31b-it,240,stretched,3,11,False,False,True,True,false_alarm,2543,2,0,0.00025498,
7e18568c,google/gemma-4-31b-it,240,stretched,3,12,False,False,False,False,correct_rejection,2543,2,0,0.00025498,
54dcf904,google/gemma-4-31b-it,240,stretched,3,17,False,False,True,True,false_alarm,2541,2,0,0.00022169,
143caa0e,google/gemma-4-31b-it,280,native,3,0,True,True,True,True,hit,2541,2,0,0.00022937,
f5470230,google/gemma-4-31b-it,280,native,3,1,True,True,True,True,hit,2541,2,0,0.00022937,
bc30166e,google/gemma-4-31b-it,280,native,3,3,True,True,False,False,miss,2541,2,0,0.00022937,
795271c5,google/gemma-4-31b-it,280,native,3,2,True,True,False,False,miss,2541,2,0,0.00022169,
bd87374c,google/gemma-4-31b-it,280,native,3,5,True,True,False,False,miss,2541,2,0,0.00022169,
46ff2f14,google/gemma-4-31b-it,280,native,3,6,True,True,True,True,hit,2541,2,0,0.00022937,
c36d2f04,google/gemma-4-31b-it,280,native,3,7,True,True,False,False,miss,2541,2,0,0.00022169,
e4df6e91,google/gemma-4-31b-it,280,native,3,8,True,True,False,False,miss,2541,2,0,0.00022169,
984b501e,google/gemma-4-31b-it,280,native,3,4,True,True,False,False,miss,2541,2,0,0.00022937,
8015388e,google/gemma-4-31b-it,280,native,3,9,True,True,True,True,hit,2541,2,0,0.00022169,
b2c0bf45,google/gemma-4-31b-it,280,native,3,11,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
