trial_id,model,redirect_condition,speed_condition,variant,n_objects,n_cued,seed,probe_on_target,probe_is_target,response,predicted,outcome,prompt_tokens,completion_tokens,reasoning_tokens,cost,error
cbd8fadd,qwen/qwen3.6-plus,slow,fast,stretched,3,1,1,True,True, True,True,hit,7399,2,0,0.002408575,
4385aa04,qwen/qwen3.6-plus,slow,fast,stretched,3,1,2,True,True, True,True,hit,7399,2,0,0.002408575,
08b2c7db,qwen/qwen3.6-plus,slow,fast,stretched,3,1,7,True,True, True,True,hit,7399,2,0,0.002408575,
ee09fc34,qwen/qwen3.6-plus,slow,fast,stretched,3,1,3,True,True, True,True,hit,7399,2,0,0.002408575,
93a42d88,qwen/qwen3.6-plus,slow,fast,stretched,3,1,5,True,True, True,True,hit,7399,2,0,0.002408575,
8f49e711,qwen/qwen3.6-plus,slow,fast,stretched,3,1,4,True,True, False,False,miss,7399,2,0,0.002408575,
d0818c27,qwen/qwen3.6-plus,slow,fast,stretched,3,1,6,True,True, True,True,hit,7399,2,0,0.002408575,
5f51b85e,qwen/qwen3.6-plus,slow,fast,stretched,3,1,8,False,False, True,True,false_alarm,7399,2,0,0.002408575,
7d759470,qwen/qwen3.6-plus,slow,fast,stretched,3,1,9,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
e7f09a78,qwen/qwen3.6-plus,slow,fast,stretched,3,1,11,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
63cfd773,qwen/qwen3.6-plus,slow,fast,stretched,3,1,10,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
b460e24b,qwen/qwen3.6-plus,slow,fast,stretched,3,1,12,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
c4b8238b,qwen/qwen3.6-plus,slow,fast,stretched,3,1,13,False,False, True,True,false_alarm,7399,2,0,0.002408575,
3ec9fa20,qwen/qwen3.6-plus,slow,fast,stretched,3,1,14,False,False, True,True,false_alarm,7399,2,0,0.002408575,
136e5477,qwen/qwen3.6-plus,slow,fast,stretched,3,1,15,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
00615673,qwen/qwen3.6-plus,fast,slow,native,3,1,5,True,True, True,True,hit,1639,2,0,0.000536575,
e8e16039,qwen/qwen3.6-plus,fast,slow,native,3,1,4,True,True, True,True,hit,1639,2,0,0.000536575,
366a7ae5,qwen/qwen3.6-plus,fast,slow,native,3,1,3,True,True, True,True,hit,1639,2,0,0.000536575,
b13fa416,qwen/qwen3.6-plus,fast,slow,native,3,1,2,True,True, True,True,hit,1639,2,0,0.000536575,
6b9e3528,qwen/qwen3.6-plus,fast,slow,native,3,1,1,True,True, True,True,hit,1639,2,0,0.000536575,
1250ea61,qwen/qwen3.6-plus,fast,slow,native,3,1,6,True,True, True,True,hit,1639,2,0,0.000536575,
d470a383,qwen/qwen3.6-plus,fast,slow,native,3,1,7,True,True, True,True,hit,1639,2,0,0.000536575,
21761245,qwen/qwen3.6-plus,fast,slow,native,3,1,11,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
be940207,qwen/qwen3.6-plus,fast,slow,native,3,1,10,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
c233ae3b,qwen/qwen3.6-plus,fast,slow,native,3,1,9,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
99a8d7b5,qwen/qwen3.6-plus,fast,slow,native,3,1,12,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
e3f46af9,qwen/qwen3.6-plus,fast,slow,native,3,1,8,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
14913140,qwen/qwen3.6-plus,fast,slow,native,3,1,13,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
a933e6ac,qwen/qwen3.6-plus,fast,slow,native,3,1,14,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
e7bc7196,qwen/qwen3.6-plus,fast,slow,native,3,1,15,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
54a0371a,qwen/qwen3.6-plus,fast,slow,stretched,3,1,2,True,True, True,True,hit,7399,2,0,0.002408575,
2a855556,qwen/qwen3.6-plus,fast,slow,stretched,3,1,1,True,True, True,True,hit,7399,2,0,0.002408575,
5a84b283,qwen/qwen3.6-plus,fast,slow,stretched,3,1,3,True,True, True,True,hit,7399,2,0,0.002408575,
0b4cc77d,qwen/qwen3.6-plus,fast,slow,stretched,3,1,4,True,True, True,True,hit,7399,2,0,0.002408575,
f0c1dcec,qwen/qwen3.6-plus,fast,slow,stretched,3,1,5,True,True, True,True,hit,7399,2,0,0.002408575,
75fa28ee,qwen/qwen3.6-plus,fast,slow,stretched,3,1,10,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
a012a806,qwen/qwen3.6-plus,fast,slow,stretched,3,1,9,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
4e084253,qwen/qwen3.6-plus,fast,slow,stretched,3,1,6,True,True, True,True,hit,7399,2,0,0.002408575,
0ff5852b,qwen/qwen3.6-plus,fast,slow,stretched,3,1,11,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
b2b36b8e,qwen/qwen3.6-plus,fast,slow,stretched,3,1,8,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
9d97bb76,qwen/qwen3.6-plus,fast,slow,stretched,3,1,7,True,True, True,True,hit,7399,2,0,0.002408575,
7642ddc0,qwen/qwen3.6-plus,fast,fast,native,3,1,1,True,True, True,True,hit,1639,2,0,0.000536575,
fd432dc3,qwen/qwen3.6-plus,fast,fast,native,3,1,2,True,True, True,True,hit,1639,2,0,0.000536575,
9d4b0c00,qwen/qwen3.6-plus,fast,slow,stretched,3,1,12,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
3aa49202,qwen/qwen3.6-plus,fast,slow,stretched,3,1,13,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
1b98f887,qwen/qwen3.6-plus,fast,slow,stretched,3,1,15,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
661d2daf,qwen/qwen3.6-plus,fast,slow,stretched,3,1,14,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
b9150f4e,qwen/qwen3.6-plus,fast,fast,native,3,1,3,True,True, True,True,hit,1639,2,0,0.000536575,
03c0efc0,qwen/qwen3.6-plus,fast,fast,native,3,1,4,True,True, False,False,miss,1639,2,0,0.000536575,
92cba737,qwen/qwen3.6-plus,fast,fast,native,3,1,5,True,True, True,True,hit,1639,2,0,0.000536575,
9695b0ec,qwen/qwen3.6-plus,fast,fast,native,3,1,8,False,False, True,True,false_alarm,1639,2,0,0.000536575,
b3d61a6c,qwen/qwen3.6-plus,fast,fast,native,3,1,6,True,True, True,True,hit,1639,2,0,0.000536575,
68caa73c,qwen/qwen3.6-plus,fast,fast,native,3,1,7,True,True, True,True,hit,1639,2,0,0.000536575,
390d8dc3,qwen/qwen3.6-plus,fast,fast,native,3,1,9,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
5625b085,qwen/qwen3.6-plus,fast,fast,native,3,1,10,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
6a9824e5,qwen/qwen3.6-plus,fast,fast,native,3,1,15,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
a2db7994,qwen/qwen3.6-plus,fast,fast,native,3,1,12,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
6a599bf3,qwen/qwen3.6-plus,fast,fast,native,3,1,11,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
2f1f2d3d,qwen/qwen3.6-plus,fast,fast,native,3,1,14,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
1f2bfa9a,qwen/qwen3.6-plus,fast,fast,native,3,1,13,False,False, False,False,correct_rejection,1639,2,0,0.000536575,
f6ff4fb6,qwen/qwen3.6-plus,fast,fast,stretched,3,1,1,True,True, True,True,hit,7399,2,0,0.002408575,
5565610c,qwen/qwen3.6-plus,fast,fast,stretched,3,1,2,True,True, True,True,hit,7399,2,0,0.002408575,
66d8f5ca,qwen/qwen3.6-plus,fast,fast,stretched,3,1,5,True,True, True,True,hit,7399,2,0,0.002408575,
4f994d2a,qwen/qwen3.6-plus,fast,fast,stretched,3,1,6,True,True, True,True,hit,7399,2,0,0.002408575,
3d171ae5,qwen/qwen3.6-plus,fast,fast,stretched,3,1,3,True,True, True,True,hit,7399,2,0,0.002408575,
29b4f170,qwen/qwen3.6-plus,fast,fast,stretched,3,1,7,True,True, True,True,hit,7399,2,0,0.002408575,
55a19bda,qwen/qwen3.6-plus,fast,fast,stretched,3,1,8,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
7180d1c1,qwen/qwen3.6-plus,fast,fast,stretched,3,1,9,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
819d83bf,qwen/qwen3.6-plus,fast,fast,stretched,3,1,4,True,True, True,True,hit,7399,2,0,0.002408575,
7f1f9f13,qwen/qwen3.6-plus,fast,fast,stretched,3,1,10,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
92bc6ab8,qwen/qwen3.6-plus,fast,fast,stretched,3,1,12,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
e5357b7c,qwen/qwen3.6-plus,fast,fast,stretched,3,1,11,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
abadb795,qwen/qwen3.6-plus,fast,fast,stretched,3,1,13,False,False, True,True,false_alarm,7399,2,0,0.002408575,
620cdba9,qwen/qwen3.6-plus,fast,fast,stretched,3,1,14,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
b8dd11d6,qwen/qwen3.6-plus,fast,fast,stretched,3,1,15,False,False, False,False,correct_rejection,7399,2,0,0.002408575,
