trial_id,model,n_objects,n_cued,seed,probe_on_target,probe_is_target,response,predicted,outcome,cost,error
2dab2d0a,qwen/qwen3.8-27b,4,1,8,True,True,False,False,miss,0.0053992,
df92ee46,qwen/qwen3.8-27b,4,1,6,True,True,False,False,miss,0.0053992,
d4d1a30b,qwen/qwen3.8-27b,4,1,7,True,True,True,True,hit,0.0053992,
87115d79,qwen/qwen3.8-27b,4,1,9,True,True,False,False,miss,0.00575912,
8a62ef08,qwen/qwen3.8-27b,4,1,2,True,True,False,False,miss,0.00575912,
db2bcc75,qwen/qwen3.8-27b,4,1,11,False,False,False,False,correct_rejection,0.0053992,
2921bb13,qwen/qwen3.8-27b,4,1,12,False,False,False,False,correct_rejection,0.0053992,
6cccaab6,qwen/qwen3.8-27b,4,1,13,False,False,False,False,correct_rejection,0.0060016,
f6e1a05d,qwen/qwen3.8-27b,4,1,17,False,False,False,False,correct_rejection,0.0053992,
01d20134,qwen/qwen3.8-27b,4,1,14,False,False,False,False,correct_rejection,0.0042956,
d913debb,qwen/qwen3.8-27b,4,1,15,False,False,False,False,correct_rejection,0.0042956,
9eb5286d,qwen/qwen3.8-27b,4,1,19,False,False,True,True,false_alarm,0.0060016,
a132531b,qwen/qwen3.8-27b,6,1,0,True,True,False,False,miss,0.0053992,
94a2562a,qwen/qwen3.8-27b,4,1,18,False,False,True,True,false_alarm,0.0042956,
916287fd,qwen/qwen3.8-27b,4,1,16,False,False,False,False,correct_rejection,0.0042956,
120909b3,qwen/qwen3.8-27b,6,1,4,True,True,False,False,miss,0.0060016,
660acdfa,qwen/qwen3.8-27b,6,1,6,True,True,False,False,miss,0.0060016,
13a619f2,qwen/qwen3.8-27b,6,1,2,True,True,False,False,miss,0.0053992,
5f66403b,qwen/qwen3.8-27b,6,1,5,True,True,False,False,miss,0.0053992,
c071cf39,qwen/qwen3.8-27b,6,1,1,True,True,True,True,hit,0.0053992,
b8d2c354,qwen/qwen3.8-27b,6,1,8,True,True,False,False,miss,0.00422648,
581e6b96,qwen/qwen3.8-27b,6,1,10,False,False,True,True,false_alarm,0.0042956,
dd4b25a8,qwen/qwen3.8-27b,6,1,9,True,True,False,False,miss,0.0042956,
c2bbef37,qwen/qwen3.8-27b,6,1,3,True,True,False,False,miss,0.00575912,
c6319c95,qwen/qwen3.8-27b,6,1,7,True,True,False,False,miss,0.0042956,
0b06ccb2,qwen/qwen3.8-27b,6,1,11,False,False,False,False,correct_rejection,0.0042956,
700ff8f6,qwen/qwen3.8-27b,6,1,12,False,False,False,False,correct_rejection,0.0042956,
472823a4,qwen/qwen3.8-27b,6,1,13,False,False,True,True,false_alarm,0.0042956,
2b6ff94a,qwen/qwen3.8-27b,6,1,14,False,False,False,False,correct_rejection,0.0042956,
b7694a97,qwen/qwen3.8-27b,6,1,15,False,False,False,False,correct_rejection,0.0042956,
ea43afeb,qwen/qwen3.8-27b,6,1,17,False,False,False,False,correct_rejection,0.0042956,
4e6aad7e,qwen/qwen3.8-27b,6,3,0,True,True,False,False,miss,0.0057596,
1745fca2,qwen/qwen3.8-27b,6,1,16,False,False,False,False,correct_rejection,0.00422648,
a7f68d89,qwen/qwen3.8-27b,6,1,18,False,False,True,True,false_alarm,0.0042956,
a9455897,qwen/qwen3.8-27b,6,1,19,False,False,False,False,correct_rejection,0.0053992,
f996c0b9,qwen/qwen3.8-27b,6,3,1,True,True,False,False,miss,0.00600215,
ec63d952,qwen/qwen3.8-27b,6,3,4,True,True,False,False,miss,0.00600215,
ab7658ee,qwen/qwen3.8-27b,6,3,2,True,True,False,False,miss,0.00539965,
259a1285,qwen/qwen3.8-27b,6,3,8,True,True,True,True,hit,0.00539965,
13891f22,qwen/qwen3.8-27b,6,3,3,True,True,True,True,hit,0.00539965,
7ed4ee78,qwen/qwen3.8-27b,6,3,5,True,True,False,False,miss,0.00539965,
d23068d7,qwen/qwen3.8-27b,6,3,9,True,True,True,True,hit,0.0057596,
9a7f281c,qwen/qwen3.8-27b,6,3,6,True,True,True,True,hit,0.004296,
726d16b7,qwen/qwen3.8-27b,6,3,7,True,True,False,False,miss,0.00600215,
367c5ce6,qwen/qwen3.8-27b,6,3,10,False,False,True,True,false_alarm,0.004296,
510406a2,qwen/qwen3.8-27b,6,3,12,False,False,True,True,false_alarm,0.00600215,
7652a269,qwen/qwen3.8-27b,6,3,11,False,False,True,True,false_alarm,0.0057596,
39e37ad6,qwen/qwen3.8-27b,6,3,16,False,False,False,False,correct_rejection,0.00600215,
507195e6,qwen/qwen3.8-27b,6,3,17,False,False,True,True,false_alarm,0.00539965,
6876a16b,qwen/qwen3.8-27b,6,3,13,False,False,True,True,false_alarm,0.004296,
872f1870,qwen/qwen3.8-27b,6,3,19,False,False,True,True,false_alarm,0.00539965,
4d08955f,qwen/qwen3.8-27b,6,3,18,False,False,True,True,false_alarm,0.00539965,
de4e11a7,qwen/qwen3.8-27b,6,3,15,False,False,False,False,correct_rejection,0.004296,
c7169215,qwen/qwen3.8-27b,8,1,0,True,True,True,True,hit,0.0053992,
ceab212d,qwen/qwen3.8-27b,6,3,14,False,False,False,False,correct_rejection,0.0057596,
2f355e83,qwen/qwen3.8-27b,8,1,5,True,True,False,False,miss,0.0053992,
6ab282e0,qwen/qwen3.8-27b,8,1,4,True,True,False,False,miss,0.0053992,
3af2b850,qwen/qwen3.8-27b,8,1,8,True,True,False,False,miss,0.0053992,
148fa392,qwen/qwen3.8-27b,8,1,3,True,True,True,True,hit,0.00575912,
d6b7a13c,qwen/qwen3.8-27b,8,1,10,False,False,True,True,false_alarm,0.0042956,
4b8f2146,qwen/qwen3.8-27b,8,1,9,True,True,False,False,miss,0.0042956,
ee95deb9,qwen/qwen3.8-27b,8,1,6,True,True,False,False,miss,0.0042956,
3e7cf06b,qwen/qwen3.8-27b,8,1,2,True,True,False,False,miss,0.00575912,
3ed219f4,qwen/qwen3.8-27b,8,1,11,False,False,False,False,correct_rejection,0.0053992,
8b60339b,qwen/qwen3.8-27b,8,1,1,True,True,True,True,hit,0.00575912,
89bc761c,qwen/qwen3.8-27b,8,1,7,True,True,False,False,miss,0.00575912,
052bf261,qwen/qwen3.8-27b,8,1,13,False,False,False,False,correct_rejection,0.0053992,
6c53bcea,qwen/qwen3.8-27b,8,1,12,False,False,False,False,correct_rejection,0.0042956,
5ab4f212,qwen/qwen3.8-27b,8,1,16,False,False,False,False,correct_rejection,0.0053992,
00c46d0f,qwen/qwen3.8-27b,8,1,15,False,False,False,False,correct_rejection,0.0053992,
7ad89a32,qwen/qwen3.8-27b,8,1,17,False,False,False,False,correct_rejection,0.0053992,
441d4def,qwen/qwen3.8-27b,8,1,14,False,False,False,False,correct_rejection,0.0042956,
5f036e3e,qwen/qwen3.8-27b,8,1,18,False,False,False,False,correct_rejection,0.0053992,
b37790b8,qwen/qwen3.8-27b,8,3,0,True,True,False,False,miss,0.0057596,
7a8f98d8,qwen/qwen3.8-27b,8,1,19,False,False,True,True,false_alarm,0.0042956,
8c89b336,qwen/qwen3.8-27b,8,3,9,True,True,True,True,hit,0.00539965,
0dc24e46,qwen/qwen3.8-27b,8,3,4,True,True,True,True,hit,0.00539965,
14108130,qwen/qwen3.8-27b,8,3,6,True,True,False,False,miss,0.00600215,
200291cf,qwen/qwen3.8-27b,8,3,3,True,True,False,False,miss,0.00600215,
b75ab5b5,qwen/qwen3.8-27b,8,3,10,False,False,True,True,false_alarm,0.00539965,
822fe7a4,qwen/qwen3.8-27b,8,3,2,True,True,False,False,miss,0.00539965,
406640d6,qwen/qwen3.8-27b,8,3,8,True,True,True,True,hit,0.00539965,
4b226bc6,qwen/qwen3.8-27b,8,3,1,True,True,False,False,miss,0.004296,
b97870e6,qwen/qwen3.8-27b,8,3,5,True,True,True,True,hit,0.004296,
2191cade,qwen/qwen3.8-27b,8,3,7,True,True,False,False,miss,0.0057596,
02804fd6,qwen/qwen3.8-27b,8,3,12,False,False,True,True,false_alarm,0.00539965,
0b7e8149,qwen/qwen3.8-27b,8,3,13,False,False,False,False,correct_rejection,0.00600215,
5cf1a368,qwen/qwen3.8-27b,8,3,14,False,False,False,False,correct_rejection,0.00539965,
79946b0e,qwen/qwen3.8-27b,8,3,15,False,False,True,True,false_alarm,0.00539965,
733aa0fd,qwen/qwen3.8-27b,8,3,17,False,False,True,True,false_alarm,0.00539965,
6114c257,qwen/qwen3.8-27b,8,3,16,False,False,False,False,correct_rejection,0.004296,
0aa45a29,qwen/qwen3.8-27b,8,3,11,False,False,False,False,correct_rejection,0.00539965,
7d9d8dcc,qwen/qwen3.8-27b,8,3,18,False,False,False,False,correct_rejection,0.004296,
12f46ae0,qwen/qwen3.8-27b,10,1,0,True,True,False,False,miss,0.0042956,
133ced45,qwen/qwen3.8-27b,8,3,19,False,False,True,True,false_alarm,0.004296,
384067cb,qwen/qwen3.8-27b,10,1,7,True,True,False,False,miss,0.0053992,
38b8adda,qwen/qwen3.8-27b,10,1,9,True,True,False,False,miss,0.0053992,
5dac67e1,qwen/qwen3.8-27b,10,1,3,True,True,False,False,miss,0.0053992,
bfc0c33f,qwen/qwen3.8-27b,10,1,1,True,True,False,False,miss,0.0053992,
76367595,qwen/qwen3.8-27b,10,1,6,True,True,False,False,miss,0.0053992,
d8224764,qwen/qwen3.8-27b,10,1,5,True,True,False,False,miss,0.0042956,
35c7a9c4,qwen/qwen3.8-27b,10,1,8,True,True,False,False,miss,0.0042956,
85316f8d,qwen/qwen3.8-27b,10,1,10,False,False,False,False,correct_rejection,0.00422648,
871023f8,qwen/qwen3.8-27b,10,1,2,True,True,False,False,miss,0.0042956,
60d34a86,qwen/qwen3.8-27b,10,1,4,True,True,True,True,hit,0.00575912,
a1c6d268,qwen/qwen3.8-27b,10,1,11,False,False,False,False,correct_rejection,0.0042956,
a9d06a85,qwen/qwen3.8-27b,10,1,12,False,False,False,False,correct_rejection,0.0042956,
1ebf6b86,qwen/qwen3.8-27b,10,1,13,False,False,True,True,false_alarm,0.0042956,
f4bc8e19,qwen/qwen3.8-27b,10,1,14,False,False,False,False,correct_rejection,0.00422648,
c62c6368,qwen/qwen3.8-27b,10,3,0,True,True,False,False,miss,0.00600215,
d5fa997d,qwen/qwen3.8-27b,10,1,15,False,False,False,False,correct_rejection,0.0042956,
782eba60,qwen/qwen3.8-27b,10,1,16,False,False,True,True,false_alarm,0.0042956,
55ba0f10,qwen/qwen3.8-27b,10,1,17,False,False,False,False,correct_rejection,0.0042956,
411dd393,qwen/qwen3.8-27b,10,1,18,False,False,False,False,correct_rejection,0.0042956,
a4b8761f,qwen/qwen3.8-27b,10,1,19,False,False,False,False,correct_rejection,0.0042956,
cb5614da,qwen/qwen3.8-27b,10,3,4,True,True,False,False,miss,0.00600215,
d7ec4f60,qwen/qwen3.8-27b,10,3,10,False,False,False,False,correct_rejection,0.00539965,
01510d64,qwen/qwen3.8-27b,10,3,2,True,True,False,False,miss,0.00539965,
5f43020a,qwen/qwen3.8-27b,10,3,8,True,True,False,False,miss,0.00539965,
7c005876,qwen/qwen3.8-27b,10,3,3,True,True,False,False,miss,0.00539965,
642b3e1c,qwen/qwen3.8-27b,10,3,9,True,True,True,True,hit,0.00539965,
fe719b66,qwen/qwen3.8-27b,10,3,1,True,True,True,True,hit,0.004296,
9f44cb27,qwen/qwen3.8-27b,10,3,6,True,True,False,False,miss,0.0057596,
d6e00ef0,qwen/qwen3.8-27b,10,3,5,True,True,True,True,hit,0.004296,
21186066,qwen/qwen3.8-27b,10,3,7,True,True,True,True,hit,0.004296,
4a079487,qwen/qwen3.8-27b,10,3,12,False,False,False,False,correct_rejection,0.00539965,
412006f1,qwen/qwen3.8-27b,10,3,13,False,False,False,False,correct_rejection,0.00539965,
e2be2687,qwen/qwen3.8-27b,10,3,14,False,False,False,False,correct_rejection,0.00539965,
56f6e532,qwen/qwen3.8-27b,10,3,11,False,False,False,False,correct_rejection,0.004296,
78fa7ca4,qwen/qwen3.8-27b,10,3,19,False,False,False,False,correct_rejection,0.00539965,
304cad63,qwen/qwen3.8-27b,10,5,0,True,True,False,False,miss,0.00539965,
e20c2193,qwen/qwen3.8-27b,10,3,18,False,False,False,False,correct_rejection,0.00539965,
1c0ebfdb,qwen/qwen3.8-27b,10,3,16,False,False,False,False,correct_rejection,0.004296,
b2297719,qwen/qwen3.8-27b,10,3,17,False,False,False,False,correct_rejection,0.0057596,
a3f9acbd,qwen/qwen3.8-27b,10,3,15,False,False,True,True,false_alarm,0.00539965,
b266b913,qwen/qwen3.8-27b,10,5,8,True,True,False,False,miss,0.00539965,
431dd64a,qwen/qwen3.8-27b,10,5,1,True,True,True,True,hit,0.00539965,
aa2f28d6,qwen/qwen3.8-27b,10,5,3,True,True,False,False,miss,0.00539965,
a0c0562e,qwen/qwen3.8-27b,10,5,6,True,True,False,False,miss,0.00539965,
0728cde9,qwen/qwen3.8-27b,10,5,2,True,True,False,False,miss,0.00539965,
fbb692b5,qwen/qwen3.8-27b,10,5,9,True,True,False,False,miss,0.00539965,
540ac983,qwen/qwen3.8-27b,10,5,5,True,True,True,True,hit,0.00539965,
b7267d88,qwen/qwen3.8-27b,10,5,10,False,False,True,True,false_alarm,0.00539965,
d159d325,qwen/qwen3.8-27b,10,5,4,True,True,False,False,miss,0.0057596,
47b0f7af,qwen/qwen3.8-27b,10,5,7,True,True,True,True,hit,0.004296,
36bf2618,qwen/qwen3.8-27b,10,5,12,False,False,True,True,false_alarm,0.00539965,
d7baca9b,qwen/qwen3.8-27b,10,5,11,False,False,False,False,correct_rejection,0.00539965,
1895fbf3,qwen/qwen3.8-27b,10,5,14,False,False,True,True,false_alarm,0.0057596,
2643df85,qwen/qwen3.8-27b,10,5,15,False,False,True,True,false_alarm,0.00539965,
c73cd089,qwen/qwen3.8-27b,10,5,18,False,False,False,False,correct_rejection,0.00600215,
89f4bd5d,qwen/qwen3.8-27b,10,5,17,False,False,False,False,correct_rejection,0.00539965,
5037566f,qwen/qwen3.8-27b,10,5,16,False,False,True,True,false_alarm,0.0057596,
71ab4fc6,qwen/qwen3.8-27b,10,5,19,False,False,False,False,correct_rejection,0.00539965,
3a239b08,qwen/qwen3.8-27b,10,5,13,False,False,False,False,correct_rejection,0.00539965,
